Emissao;Produto;Descricao;Quantidade;Vlr.Unitario;Vlr.Total;Cliente
25/12/2020;PROD150;PROD150;8;221,19;1769,49;80
25/12/2020;PROD1283;PROD1283;3;361,86;1085,59;375
25/12/2020;PROD1158;PROD1158;1;326,27;326,27;261
25/12/2020;PROD1756;PROD1756;4;442,37;1769,49;112
25/12/2020;PROD1338;PROD1338;2;1508,47;3016,95;230
25/12/2020;PROD762;PROD762;1;677,97;677,97;497
25/12/2020;PROD500;PROD500;8;262,71;2101,69;413
25/12/2020;PROD493;PROD493;4;237,29;949,15;413
25/12/2020;PROD503;PROD503;2;394,49;788,98;426
25/12/2020;PROD1414;PROD1414;2;608,81;1217,63;230
25/12/2020;PROD976;PROD976;1;359,32;359,32;230
25/12/2020;PROD494;PROD494;4;203,39;813,56;230
25/12/2020;PROD215;PROD215;2;345,76;691,53;230
25/12/2020;PROD1846;PROD1846;2;1112,54;2225,08;230
25/12/2020;PROD254;PROD254;2;379,66;759,32;230
25/12/2020;PROD1502;PROD1502;1;205,3;205,3;254
28/12/2020;PROD1487;PROD1487;4;503,39;2013,56;420
28/12/2020;PROD192;PROD192;4;317,8;1271,19;170
28/12/2020;PROD388;PROD388;4;283,9;1135,59;301
28/12/2020;PROD545;PROD545;20;237,29;4745,76;420
28/12/2020;PROD1482;PROD1482;4;645,76;2583,05;218
28/12/2020;PROD1069;PROD1069;6;241,53;1449,15;59
28/12/2020;PROD1919;PROD1919;4;254,24;1016,95;59
28/12/2020;PROD251;PROD251;2;281,78;563,56;21
28/12/2020;PROD1489;PROD1489;4;462,51;1850,03;426
28/12/2020;PROD221;PROD221;4;261,65;1046,61;52
28/12/2020;PROD1919;PROD1919;8;241,53;1932,2;375
28/12/2020;PROD501;PROD501;4;271,19;1084,75;290
28/12/2020;PROD567;PROD567;2;411,02;822,03;123
28/12/2020;PROD1830;PROD1830;4;305,08;1220,34;329
28/12/2020;PROD539;PROD539;2;241,53;483,05;254
28/12/2020;PROD532;PROD532;2;318,64;637,29;230
28/12/2020;PROD541;PROD541;2;203,39;406,78;230
28/12/2020;PROD1164;PROD1164;2;1149,15;2298,31;230
28/12/2020;PROD1756;PROD1756;12;419,49;5033,9;474
28/12/2020;PROD509;PROD509;4;338,14;1352,54;420
28/12/2020;PROD1636;PROD1636;4;254,24;1016,95;230
28/12/2020;PROD1479;PROD1479;4;336,44;1345,76;80
28/12/2020;PROD1498;PROD1498;8;266,95;2135,59;329
28/12/2020;PROD673;PROD673;4;288,14;1152,54;263
28/12/2020;PROD1579;PROD1579;2;550,85;1101,69;420
28/12/2020;PROD570;PROD570;4;372,88;1491,53;420
28/12/2020;PROD531;PROD531;4;269,49;1077,97;129
28/12/2020;PROD755;PROD755;2;521,19;1042,37;298
28/12/2020;PROD246;PROD246;8;262,71;2101,69;336
28/12/2020;PROD189;PROD189;1;273,22;273,22;230
28/12/2020;PROD189;PROD189;2;261,02;522,03;80
28/12/2020;PROD1654;PROD1654;2;607,46;1214,92;230
29/12/2020;PROD500;PROD500;8;262,71;2101,69;336
29/12/2020;PROD221;PROD221;12;261,02;3132,2;270
29/12/2020;PROD192;PROD192;8;317,8;2542,37;317
29/12/2020;PROD1919;PROD1919;2;241,53;483,05;375
29/12/2020;PROD297;PROD297;20;281,36;5627,12;375
29/12/2020;PROD221;PROD221;50;261,02;13050,85;375
29/12/2020;PROD570;PROD570;4;375,42;1501,69;112
29/12/2020;PROD298;PROD298;12;261,02;3132,2;270
29/12/2020;PROD150;PROD150;12;221,19;2654,24;270
29/12/2020;PROD251;PROD251;12;261,02;3132,2;270
29/12/2020;PROD741;PROD741;3;601,69;1805,08;375
29/12/2020;PROD1283;PROD1283;1;361,86;361,86;375
29/12/2020;PROD1483;PROD1483;1;389,83;389,83;218
29/12/2020;PROD1488;PROD1488;4;512,71;2050,85;290
29/12/2020;PROD783;PROD783;1;601,69;601,69;375
29/12/2020;PROD1833;PROD1833;2;1102,66;2205,32;348
29/12/2020;PROD1158;PROD1158;1;326,27;326,27;17
29/12/2020;PROD1384;PROD1384;4;775,42;3101,69;185
29/12/2020;PROD89;PROD89;1;684,29;684,29;49
29/12/2020;PROD502;PROD502;2;283,9;567,8;329
29/12/2020;PROD39;PROD39;2;429,83;859,66;230
29/12/2020;PROD1414;PROD1414;2;608,81;1217,63;230
29/12/2020;PROD252;PROD252;2;284,75;569,49;230
29/12/2020;PROD1781;PROD1781;1;715,25;715,25;230
29/12/2020;PROD873;PROD873;1;347,46;347,46;230
29/12/2020;PROD1756;PROD1756;4;383,05;1532,2;230
29/12/2020;PROD532;PROD532;2;305,93;611,86;16
29/12/2020;PROD1919;PROD1919;4;237,29;949,15;230
29/12/2020;PROD531;PROD531;2;255,93;511,86;16
29/12/2020;PROD513;PROD513;2;546,61;1093,22;4
29/12/2020;PROD150;PROD150;8;221,19;1769,49;52
29/12/2020;PROD1464;PROD1464;1;512,71;512,71;185
30/12/2020;PROD270;PROD270;4;283,9;1135,59;44
30/12/2020;PROD164;PROD164;2;227,12;454,24;230
30/12/2020;PROD1158;PROD1158;9;309,32;2783,9;150
30/12/2020;PROD270;PROD270;2;237,29;474,58;230
30/12/2020;PROD273;PROD273;2;642,37;1284,74;230
30/12/2020;PROD1128;PROD1128;4;283,9;1135,59;143
30/12/2020;PROD885;PROD885;12;271,19;3254,24;329
30/12/2020;PROD559;PROD559;8;250,0;2000,0;290
30/12/2020;PROD192;PROD192;8;317,8;2542,37;290
30/12/2020;PROD1411;PROD1411;4;1063,56;4254,24;218
30/12/2020;PROD532;PROD532;8;315,59;2524,75;424
30/12/2020;PROD150;PROD150;4;228,81;915,25;375
30/12/2020;PROD1158;PROD1158;8;309,32;2474,58;143
30/12/2020;PROD1498;PROD1498;2;277,97;555,93;254
30/12/2020;PROD530;PROD530;4;288,14;1152,54;219
30/12/2020;PROD564;PROD564;2;262,71;525,42;410
30/12/2020;PROD885;PROD885;8;271,19;2169,49;150
30/12/2020;PROD885;PROD885;50;258,47;12923,73;411
30/12/2020;PROD611;PROD611;4;957,63;3830,51;150
30/12/2020;PROD1482;PROD1482;4;500,0;2000,0;134
30/12/2020;PROD221;PROD221;4;269,49;1077,97;106
30/12/2020;PROD221;PROD221;8;261,02;2088,14;454
30/12/2020;PROD270;PROD270;4;283,9;1135,59;44
30/12/2020;PROD885;PROD885;8;254,24;2033,9;75
30/12/2020;PROD1417;PROD1417;4;986,44;3945,76;36
30/12/2020;PROD1482;PROD1482;4;645,39;2581,56;426
30/12/2020;PROD150;PROD150;4;233,05;932,2;410
30/12/2020;PROD1231;PROD1231;4;474,58;1898,31;230
31/12/2020;PROD98;PROD98;4;501,1;2004,41;230
31/12/2020;PROD508;PROD508;4;244,07;976,27;230
31/12/2020;PROD1756;PROD1756;20;466,1;9322,03;458
31/12/2020;PROD508;PROD508;2;298,98;597,97;426
31/12/2020;PROD246;PROD246;8;254,24;2033,9;13
31/12/2020;PROD1830;PROD1830;4;296,61;1186,44;13
31/12/2020;PROD300;PROD300;4;275,42;1101,69;13
31/12/2020;PROD221;PROD221;12;261,02;3132,2;506
31/12/2020;PROD189;PROD189;65;261,02;16966,1;15
31/12/2020;PROD1594;PROD1594;2;1016,95;2033,9;67
31/12/2020;PROD555;PROD555;4;423,73;1694,92;185
31/12/2020;PROD770;PROD770;2;572,03;1144,07;263
31/12/2020;PROD251;PROD251;2;275,42;550,85;143
31/12/2020;PROD297;PROD297;40;281,36;11254,24;375
31/12/2020;PROD541;PROD541;4;198,31;793,22;181
31/12/2020;PROD559;PROD559;4;238,98;955,93;181
31/12/2020;PROD545;PROD545;4;238,14;952,54;181
31/12/2020;PROD1069;PROD1069;12;220,34;2644,07;301
31/12/2020;PROD1459;PROD1459;8;466,1;3728,81;344
31/12/2020;PROD885;PROD885;8;271,19;2169,49;169
31/12/2020;PROD150;PROD150;12;233,05;2796,61;13
31/12/2020;PROD611;PROD611;4;906,78;3627,12;474
31/12/2020;PROD508;PROD508;2;305,08;610,17;348
04/01/2021;PROD1482;PROD1482;2;645,31;1290,61;426
04/01/2021;PROD537;PROD537;4;397,36;1589,42;426
04/01/2021;PROD1479;PROD1479;4;354,24;1416,95;250
04/01/2021;PROD503;PROD503;4;377,97;1511,86;25
04/01/2021;PROD537;PROD537;4;392,37;1569,49;68
04/01/2021;PROD532;PROD532;4;322,03;1288,14;68
04/01/2021;PROD496;PROD496;4;262,71;1050,85;336
04/01/2021;PROD1234;PROD1234;2;1186,44;2372,88;101
04/01/2021;PROD186;PROD186;1;341,53;341,53;375
04/01/2021;PROD539;PROD539;3;228,81;686,44;337
04/01/2021;PROD1341;PROD1341;1;309,32;309,32;410
04/01/2021;PROD531;PROD531;8;269,49;2155,93;481
05/01/2021;PROD1636;PROD1636;8;296,61;2372,88;15
05/01/2021;PROD198;PROD198;2;489,83;979,66;13
05/01/2021;PROD192;PROD192;12;301,69;3620,34;505
05/01/2021;PROD673;PROD673;2;288,14;576,27;4
05/01/2021;PROD298;PROD298;4;275,42;1101,69;482
05/01/2021;PROD521;PROD521;1;0,0;0,0;15
05/01/2021;PROD577;PROD577;4;477,12;1908,47;126
05/01/2021;PROD292;PROD292;4;677,97;2711,86;126
06/01/2021;PROD885;PROD885;1;282,2;282,2;226
06/01/2021;PROD532;PROD532;4;305,08;1220,34;375
06/01/2021;PROD192;PROD192;4;338,98;1355,93;213
06/01/2021;PROD545;PROD545;4;250,0;1000,0;250
06/01/2021;PROD1489;PROD1489;2;457,63;915,25;497
06/01/2021;PROD1536;PROD1536;2;796,61;1593,22;13
06/01/2021;PROD3;PROD3;4;487,29;1949,15;453
06/01/2021;PROD1481;PROD1481;4;504,08;2016,31;426
06/01/2021;PROD531;PROD531;8;254,24;2033,9;501
06/01/2021;PROD1483;PROD1483;2;370,34;740,68;57
07/01/2021;PROD604;PROD604;2;567,8;1135,59;298
07/01/2021;PROD1830;PROD1830;2;322,03;644,07;254
07/01/2021;PROD578;PROD578;2;572,03;1144,06;298
07/01/2021;PROD1479;PROD1479;4;354,24;1416,95;134
07/01/2021;PROD98;PROD98;1;560,17;560,17;218
07/01/2021;PROD1597;PROD1597;1;766,95;766,95;426
07/01/2021;PROD505;PROD505;4;262,71;1050,85;54
07/01/2021;PROD1681;PROD1681;4;531,36;2125,42;487
08/01/2021;PROD1479;PROD1479;8;354,24;2833,9;100
08/01/2021;PROD1064;PROD1064;2;593,22;1186,44;420
08/01/2021;PROD1411;PROD1411;1;1076,27;1076,27;218
08/01/2021;PROD560;PROD560;8;250,0;2000,0;483
11/01/2021;PROD576;PROD576;4;339,83;1359,32;181
11/01/2021;PROD246;PROD246;4;257,63;1030,51;501
11/01/2021;PROD1466;PROD1466;1;544,07;544,07;125
11/01/2021;PROD1410;PROD1410;4;872,88;3491,53;496
11/01/2021;PROD1488;PROD1488;4;512,71;2050,85;134
11/01/2021;PROD571;PROD571;2;358,47;716,94;290
11/01/2021;PROD559;PROD559;4;254,24;1016,95;502
11/01/2021;PROD1424;PROD1424;2;432,2;864,41;82
11/01/2021;PROD560;PROD560;4;276,68;1106,71;185
11/01/2021;PROD1854;PROD1854;4;1072,03;4288,14;52
11/01/2021;PROD192;PROD192;8;338,98;2711,86;44
12/01/2021;PROD502;PROD502;2;283,9;567,8;270
12/01/2021;PROD508;PROD508;2;317,8;635,59;290
12/01/2021;PROD1451;PROD1451;4;474,58;1898,31;143
12/01/2021;PROD192;PROD192;1;352,54;352,54;54
12/01/2021;PROD1455;PROD1455;2;366,95;733,9;101
12/01/2021;PROD1488;PROD1488;4;514,41;2057,63;290
12/01/2021;PROD1489;PROD1489;4;457,63;1830,51;134
13/01/2021;PROD1411;PROD1411;4;1038,14;4152,54;218
13/01/2021;PROD1236;PROD1236;2;1610,17;3220,34;101
13/01/2021;PROD1086;PROD1086;2;1932,2;3864,41;101
13/01/2021;PROD1756;PROD1756;4;466,1;1864,41;18
13/01/2021;PROD246;PROD246;1;300,85;300,85;169
13/01/2021;PROD1059;PROD1059;2;481,36;962,71;18
13/01/2021;PROD1751;PROD1751;2;412,71;825,42;18
13/01/2021;PROD1756;PROD1756;1;466,1;466,1;101
13/01/2021;PROD594;PROD594;4;423,73;1694,92;290
13/01/2021;PROD246;PROD246;2;300,85;601,69;497
13/01/2021;PROD1459;PROD1459;4;466,1;1864,41;13
13/01/2021;PROD1451;PROD1451;4;487,29;1949,15;261
14/01/2021;PROD1631;PROD1631;4;1271,19;5084,75;270
14/01/2021;PROD1348;PROD1348;4;901,69;3606,78;21
14/01/2021;PROD1756;PROD1756;4;466,1;1864,41;170
14/01/2021;PROD1894;PROD1894;1;394,07;394,07;150
14/01/2021;PROD112;PROD112;2;627,12;1254,24;329
14/01/2021;PROD518;PROD518;4;608,47;2433,9;455
14/01/2021;PROD501;PROD501;4;262,71;1050,85;499
15/01/2021;PROD841;PROD841;1;622,88;622,88;44
15/01/2021;PROD1465;PROD1465;8;579,66;4637,29;424
15/01/2021;PROD86;PROD86;4;296,61;1186,44;13
15/01/2021;PROD1059;PROD1059;2;456,78;913,56;181
15/01/2021;PROD251;PROD251;2;300,85;601,69;44
15/01/2021;PROD737;PROD737;12;322,03;3864,41;270
15/01/2021;PROD1756;PROD1756;4;456,78;1827,12;63
15/01/2021;PROD1479;PROD1479;4;357,12;1428,47;447
15/01/2021;PROD745;PROD745;4;338,98;1355,93;270
15/01/2021;PROD541;PROD541;4;211,86;847,46;499
15/01/2021;PROD578;PROD578;2;553,39;1106,78;424
15/01/2021;PROD584;PROD584;2;600,85;1201,69;424
15/01/2021;PROD576;PROD576;4;402,54;1610,17;424
15/01/2021;PROD300;PROD300;1;305,08;305,08;150
15/01/2021;PROD559;PROD559;4;256,78;1027,12;424
15/01/2021;PROD745;PROD745;2;332,2;664,41;424
15/01/2021;PROD1756;PROD1756;2;466,1;932,2;18
15/01/2021;PROD582;PROD582;4;495,76;1983,05;218
15/01/2021;PROD745;PROD745;8;338,98;2711,86;185
15/01/2021;PROD251;PROD251;4;306,78;1227,12;134
15/01/2021;PROD1069;PROD1069;20;220,34;4406,78;268
15/01/2021;PROD745;PROD745;6;332,2;1993,22;424
18/01/2021;PROD1158;PROD1158;1;467,76;467,76;426
18/01/2021;PROD1582;PROD1582;1;635,37;635,37;348
18/01/2021;PROD89;PROD89;1;603,39;603,39;21
18/01/2021;PROD375;PROD375;2;572,03;1144,07;481
18/01/2021;PROD604;PROD604;2;643,64;1287,29;424
18/01/2021;PROD578;PROD578;2;553,39;1106,78;424
18/01/2021;PROD189;PROD189;1;319,49;319,49;167
18/01/2021;PROD215;PROD215;2;492,37;984,75;234
18/01/2021;PROD501;PROD501;4;249,15;996,61;181
18/01/2021;PROD1598;PROD1598;2;635,59;1271,19;13
18/01/2021;PROD507;PROD507;4;419,49;1677,97;181
18/01/2021;PROD303;PROD303;4;265,25;1061,02;44
18/01/2021;PROD247;PROD247;1;277,12;277,12;101
18/01/2021;PROD474;PROD474;1;336,44;336,44;169
18/01/2021;PROD747;PROD747;2;432,2;864,41;52
18/01/2021;PROD743;PROD743;4;372,88;1491,53;52
18/01/2021;PROD1483;PROD1483;4;385,59;1542,37;197
18/01/2021;PROD532;PROD532;10;301,91;3019,07;298
18/01/2021;PROD404;PROD404;2;572,75;1145,51;150
18/01/2021;PROD1431;PROD1431;4;974,43;3897,73;424
19/01/2021;PROD576;PROD576;2;389,83;779,66;464
19/01/2021;PROD745;PROD745;6;338,98;2033,9;336
19/01/2021;PROD486;PROD486;4;389,83;1559,32;222
19/01/2021;PROD1429;PROD1429;4;522,88;2091,53;241
19/01/2021;PROD593;PROD593;1;456,78;456,78;424
19/01/2021;PROD505;PROD505;4;266,95;1067,8;250
19/01/2021;PROD1451;PROD1451;4;477,54;1910,17;424
19/01/2021;PROD1830;PROD1830;4;329,66;1318,64;481
19/01/2021;PROD499;PROD499;2;279,66;559,32;140
19/01/2021;PROD90;PROD90;4;677,97;2711,86;15
19/01/2021;PROD246;PROD246;4;288,14;1152,54;336
19/01/2021;PROD301;PROD301;10;254,24;2542,37;44
19/01/2021;PROD69;PROD69;2;922,03;1844,07;126
19/01/2021;PROD501;PROD501;8;257,46;2059,66;426
19/01/2021;PROD1455;PROD1455;2;394,07;788,14;185
19/01/2021;PROD1293;PROD1293;4;983,05;3932,2;197
19/01/2021;PROD518;PROD518;4;578,81;2315,25;150
20/01/2021;PROD481;PROD481;2;889,83;1779,66;191
20/01/2021;PROD1704;PROD1704;4;1355,93;5423,73;420
20/01/2021;PROD516;PROD516;4;461,86;1847,46;126
20/01/2021;PROD189;PROD189;4;281,36;1125,42;375
20/01/2021;PROD1096;PROD1096;4;677,96;2711,83;447
20/01/2021;PROD508;PROD508;4;319,75;1278,98;426
20/01/2021;PROD512;PROD512;4;411,02;1644,07;474
20/01/2021;PROD1729;PROD1729;2;1037,29;2074,58;52
20/01/2021;PROD486;PROD486;4;381,36;1525,42;485
20/01/2021;PROD745;PROD745;12;338,98;4067,8;336
20/01/2021;PROD1756;PROD1756;4;466,1;1864,41;134
20/01/2021;PROD545;PROD545;8;241,53;1932,2;413
20/01/2021;PROD500;PROD500;6;262,71;1576,27;413
20/01/2021;PROD499;PROD499;4;279,66;1118,64;404
20/01/2021;PROD573;PROD573;4;386,19;1544,75;447
20/01/2021;PROD1675;PROD1675;2;415,25;830,51;420
20/01/2021;PROD1482;PROD1482;2;615,89;1231,78;424
20/01/2021;PROD1751;PROD1751;4;391,53;1566,1;181
20/01/2021;PROD501;PROD501;4;262,71;1050,85;134
21/01/2021;PROD516;PROD516;4;461,86;1847,46;126
21/01/2021;PROD1744;PROD1744;4;364,19;1456,78;4
21/01/2021;PROD545;PROD545;30;233,05;6991,53;57
21/01/2021;PROD1167;PROD1167;4;394,07;1576,27;424
21/01/2021;PROD1459;PROD1459;2;477,12;954,24;424
21/01/2021;PROD1498;PROD1498;6;257,63;1545,76;149
21/01/2021;PROD1451;PROD1451;4;487,29;1949,15;126
21/01/2021;PROD1560;PROD1560;2;1059,32;2118,64;67
21/01/2021;PROD505;PROD505;4;275,42;1101,69;426
21/01/2021;PROD503;PROD503;4;369,49;1477,97;426
21/01/2021;PROD186;PROD186;4;385,59;1542,37;170
21/01/2021;PROD1597;PROD1597;4;762,71;3050,85;458
21/01/2021;PROD508;PROD508;4;319,75;1278,98;426
21/01/2021;PROD975;PROD975;4;381,36;1525,42;134
21/01/2021;PROD1889;PROD1889;2;1305,08;2610,17;122
21/01/2021;PROD251;PROD251;4;313,56;1254,24;126
21/01/2021;PROD545;PROD545;2;245,76;491,53;181
21/01/2021;PROD604;PROD604;2;567,8;1135,59;298
21/01/2021;PROD501;PROD501;4;257,46;1029,83;426
21/01/2021;PROD766;PROD766;2;440,68;881,36;420
21/01/2021;PROD1488;PROD1488;4;488,14;1952,54;181
21/01/2021;PROD1459;PROD1459;4;474,58;1898,31;13
22/01/2021;PROD1133;PROD1133;1;543,87;543,87;54
22/01/2021;PROD532;PROD532;6;296,61;1779,66;301
22/01/2021;PROD246;PROD246;4;285,81;1143,22;474
22/01/2021;PROD1498;PROD1498;1;269,49;269,49;343
22/01/2021;PROD500;PROD500;2;250,0;500,0;375
22/01/2021;PROD745;PROD745;8;317,8;2542,37;420
22/01/2021;PROD534;PROD534;4;488,98;1955,93;109
22/01/2021;PROD192;PROD192;1;360,17;360,17;218
22/01/2021;PROD1756;PROD1756;2;442,37;884,75;375
25/01/2021;PROD501;PROD501;4;262,71;1050,85;134
25/01/2021;PROD49;PROD49;20;228,81;4576,27;420
25/01/2021;PROD1913;PROD1913;4;745,76;2983,05;197
25/01/2021;PROD1481;PROD1481;2;470,34;940,68;501
25/01/2021;PROD541;PROD541;8;233,05;1864,41;250
25/01/2021;PROD1756;PROD1756;4;466,1;1864,41;133
25/01/2021;PROD531;PROD531;2;271,19;542,37;317
25/01/2021;PROD49;PROD49;8;228,81;1830,51;375
25/01/2021;PROD512;PROD512;4;419,49;1677,97;250
25/01/2021;PROD1856;PROD1856;4;381,36;1525,42;133
25/01/2021;PROD1641;PROD1641;4;382,03;1528,14;424
25/01/2021;PROD567;PROD567;2;415,25;830,51;426
25/01/2021;PROD1756;PROD1756;8;453,39;3627,12;146
25/01/2021;PROD508;PROD508;8;319,75;2557,97;426
25/01/2021;PROD375;PROD375;2;584,75;1169,49;290
25/01/2021;PROD532;PROD532;8;296,61;2372,88;501
25/01/2021;PROD1856;PROD1856;4;381,36;1525,42;236
25/01/2021;PROD532;PROD532;4;301,69;1206,78;250
26/01/2021;PROD1455;PROD1455;2;394,07;788,14;415
26/01/2021;PROD252;PROD252;1;384,75;384,75;54
26/01/2021;PROD192;PROD192;6;347,46;2084,75;54
26/01/2021;PROD300;PROD300;2;301,69;603,39;254
26/01/2021;PROD566;PROD566;6;317,8;1906,78;250
26/01/2021;PROD186;PROD186;4;354,24;1416,95;272
26/01/2021;PROD501;PROD501;4;249,15;996,61;381
26/01/2021;PROD1329;PROD1329;2;500,0;1000,0;227
26/01/2021;PROD563;PROD563;2;277,97;555,93;106
26/01/2021;PROD516;PROD516;2;473,73;947,46;146
26/01/2021;PROD232;PROD232;2;512,71;1025,42;329
26/01/2021;PROD217;PROD217;1;730,51;730,51;404
26/01/2021;PROD1638;PROD1638;20;309,32;6186,44;420
26/01/2021;PROD576;PROD576;8;381,36;3050,85;420
26/01/2021;PROD1640;PROD1640;4;847,46;3389,83;420
26/01/2021;PROD112;PROD112;4;584,75;2338,98;52
26/01/2021;PROD254;PROD254;4;487,29;1949,15;250
26/01/2021;PROD1763;PROD1763;4;655,51;2622,03;426
26/01/2021;PROD115;PROD115;4;677,97;2711,86;474
26/01/2021;PROD1595;PROD1595;2;720,34;1440,68;67
26/01/2021;PROD98;PROD98;4;550,85;2203,39;485
27/01/2021;PROD1763;PROD1763;2;669,49;1338,98;471
27/01/2021;PROD744;PROD744;8;275,42;2203,39;499
27/01/2021;PROD270;PROD270;2;355,93;711,86;213
27/01/2021;PROD515;PROD515;4;422,88;1691,53;146
27/01/2021;PROD745;PROD745;4;338,98;1355,93;336
27/01/2021;PROD531;PROD531;8;257,63;2061,02;501
27/01/2021;PROD1582;PROD1582;1;635,59;635,59;502
27/01/2021;PROD192;PROD192;2;339,83;679,66;54
27/01/2021;PROD747;PROD747;2;457,63;915,25;44
27/01/2021;PROD541;PROD541;4;211,86;847,46;499
27/01/2021;PROD532;PROD532;4;317,8;1271,19;290
27/01/2021;PROD1756;PROD1756;12;309,32;3711,86;458
27/01/2021;PROD192;PROD192;8;347,46;2779,66;290
27/01/2021;PROD1489;PROD1489;4;456,78;1827,12;426
27/01/2021;PROD251;PROD251;1;313,56;313,56;129
27/01/2021;PROD1919;PROD1919;4;261,02;1044,07;254
28/01/2021;PROD140;PROD140;1;396,47;396,47;4
28/01/2021;PROD518;PROD518;4;578,81;2315,25;218
28/01/2021;PROD501;PROD501;4;262,71;1050,85;182
28/01/2021;PROD507;PROD507;2;457,63;915,25;143
28/01/2021;PROD1756;PROD1756;4;442,37;1769,49;454
28/01/2021;PROD37;PROD37;4;1525,42;6101,69;343
28/01/2021;PROD1756;PROD1756;12;622,88;7474,58;458
28/01/2021;PROD159;PROD159;1;699,15;699,15;236
28/01/2021;PROD1451;PROD1451;4;461,86;1847,46;474
28/01/2021;PROD1566;PROD1566;2;478,81;957,63;185
28/01/2021;PROD192;PROD192;4;330,08;1320,34;184
28/01/2021;PROD1451;PROD1451;4;487,29;1949,15;129
28/01/2021;PROD1479;PROD1479;8;330,51;2644,07;181
28/01/2021;PROD193;PROD193;2;338,98;677,97;101
28/01/2021;PROD1756;PROD1756;4;423,73;1694,92;101
28/01/2021;PROD270;PROD270;4;317,8;1271,19;101
28/01/2021;PROD747;PROD747;2;449,15;898,31;44
28/01/2021;PROD744;PROD744;4;256,78;1027,12;44
28/01/2021;PROD541;PROD541;8;211,86;1694,92;501
29/01/2021;PROD521;PROD521;12;216,1;2593,22;321
29/01/2021;PROD525;PROD525;8;243,22;1945,76;250
29/01/2021;PROD525;PROD525;8;241,53;1932,2;321
29/01/2021;PROD540;PROD540;100;190,68;19067,8;375
29/01/2021;PROD247;PROD247;4;281,78;1127,12;474
29/01/2021;PROD543;PROD543;16;190,68;3050,85;501
29/01/2021;PROD525;PROD525;8;243,22;1945,76;413
29/01/2021;PROD511;PROD511;4;476,19;1904,75;474
29/01/2021;PROD192;PROD192;8;338,98;2711,86;290
29/01/2021;PROD540;PROD540;32;190,68;6101,69;501
29/01/2021;PROD521;PROD521;8;211,86;1694,92;301
29/01/2021;PROD521;PROD521;4;233,05;932,2;375
29/01/2021;PROD545;PROD545;8;245,76;1966,1;241
29/01/2021;PROD525;PROD525;8;228,81;1830,51;501
29/01/2021;PROD521;PROD521;8;220,34;1762,71;501
29/01/2021;PROD540;PROD540;6;207,63;1245,76;122
29/01/2021;PROD543;PROD543;2;207,63;415,25;122
29/01/2021;PROD527;PROD527;12;279,66;3355,93;501
29/01/2021;PROD527;PROD527;4;296,61;1186,44;226
29/01/2021;PROD559;PROD559;50;228,81;11440,68;57
29/01/2021;PROD543;PROD543;18;207,63;3737,29;464
29/01/2021;PROD543;PROD543;50;190,68;9533,9;485
29/01/2021;PROD521;PROD521;4;224,58;898,31;227
29/01/2021;PROD49;PROD49;12;228,81;2745,76;15
29/01/2021;PROD524;PROD524;8;230,51;1844,07;16
29/01/2021;PROD545;PROD545;10;241,53;2415,25;329
29/01/2021;PROD1458;PROD1458;6;309,32;1855,93;501
29/01/2021;PROD540;PROD540;4;211,78;847,12;106
29/01/2021;PROD540;PROD540;60;190,68;11440,68;420
29/01/2021;PROD540;PROD540;50;190,68;9533,9;15
29/01/2021;PROD474;PROD474;4;329,66;1318,64;447
29/01/2021;PROD521;PROD521;1;224,58;224,58;227
29/01/2021;PROD1128;PROD1128;5;292,37;1461,86;415
29/01/2021;PROD1167;PROD1167;4;381,36;1525,42;415
29/01/2021;PROD543;PROD543;8;207,63;1661,02;250
29/01/2021;PROD1086;PROD1086;2;1987,98;3975,97;426
29/01/2021;PROD540;PROD540;12;216,1;2593,22;329
29/01/2021;PROD1236;PROD1236;2;1683,3;3366,59;426
29/01/2021;PROD540;PROD540;50;194,92;9745,76;343
29/01/2021;PROD540;PROD540;12;216,1;2593,22;290
29/01/2021;PROD528;PROD528;2;245,76;491,53;413
29/01/2021;PROD540;PROD540;2;211,78;423,56;447
29/01/2021;PROD540;PROD540;20;216,1;4322,03;197
29/01/2021;PROD521;PROD521;20;211,86;4237,29;298
29/01/2021;PROD543;PROD543;12;207,63;2491,53;336
29/01/2021;PROD540;PROD540;12;216,1;2593,22;336
29/01/2021;PROD527;PROD527;4;303,39;1213,56;481
29/01/2021;PROD540;PROD540;4;216,1;864,41;481
29/01/2021;PROD1838;PROD1838;20;254,24;5084,75;268
29/01/2021;PROD521;PROD521;8;216,1;1728,81;184
29/01/2021;PROD488;PROD488;2;762,71;1525,42;122
29/01/2021;PROD1167;PROD1167;4;381,36;1525,42;270
29/01/2021;PROD531;PROD531;8;271,19;2169,49;336
29/01/2021;PROD540;PROD540;10;205,08;2050,85;483
29/01/2021;PROD545;PROD545;20;237,29;4745,76;420
29/01/2021;PROD501;PROD501;2;262,71;525,42;218
29/01/2021;PROD540;PROD540;12;190,68;2288,14;501
29/01/2021;PROD531;PROD531;8;257,63;2061,02;501
29/01/2021;PROD525;PROD525;20;228,81;4576,27;298
29/01/2021;PROD1341;PROD1341;20;279,66;5593,22;185
29/01/2021;PROD1756;PROD1756;4;466,1;1864,41;133
29/01/2021;PROD1341;PROD1341;32;262,71;8406,78;420
29/01/2021;PROD524;PROD524;4;237,29;949,15;375
29/01/2021;PROD528;PROD528;4;254,24;1016,95;375
29/01/2021;PROD525;PROD525;4;233,05;932,2;375
