Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC001167;Não informado;D;Baixa;10,0;8,1;37,1;40;75;15;9,84;6,35;🔴 Comprar agora;10,0;841,09;8603,55
PC008518;Não informado;D;Baixa;16,0;9,9;48,7;40;75;15;7,5;6,35;🟢 OK;0,0;763,66;0,0
PC007035;Não informado;D;Média;3,0;6,3;14,2;40;75;15;25,66;6,35;🚨 RUPTURA IMINENTE;13,0;2445,83;31344,75
PC003788;Não informado;D;Baixa;54,0;26,2;61,7;40;75;15;5,91;6,35;🟢 OK;0,0;303,75;0,0
PC005390;Não informado;D;Baixa;38,0;31,9;35,8;40;75;15;10,2;6,35;🔴 Comprar agora;42,0;308,52;12850,11
PC008018;Não informado;D;Baixa;27,0;9,6;84,8;40;75;15;4,3;6,35;🟡 Estoque excessivo;0,0;1147,49;0,0
PC008223;Não informado;D;Baixa;6,0;12,0;15,0;40;75;15;24,35;6,35;🚨 RUPTURA IMINENTE;24,0;860,5;20669,05
PC006170;Não informado;D;Baixa;2,0;1,9;31,0;40;75;15;11,76;6,35;🔴 Comprar agora;3,0;4432,69;12560,28
PC007728;Não informado;D;Baixa;24,0;28,0;25,7;40;75;15;14,2;6,35;🔴 Comprar agora;46,0;847,06;38979,15
PC000830;Não informado;D;Baixa;6,0;2,0;89,8;40;75;15;4,06;6,35;🟡 Estoque excessivo;0,0;4415,99;0,0
PC003600;Não informado;D;Baixa;11,0;6,4;51,9;40;75;15;7,03;6,35;🟢 OK;0,0;1097,92;0,0
PC003349;Não informado;D;Baixa;14,0;43,6;9,6;40;75;15;37,88;6,35;🚨 RUPTURA IMINENTE;95,0;683,39;64897,31
PC008526;Não informado;D;Baixa;12,0;8,8;40,9;40;75;15;8,93;6,35;🟢 OK;0,0;1306,23;0,0
PC002707;Não informado;D;Baixa;5,0;9,5;15,8;40;75;15;23,08;6,35;🔴 Comprar agora;19,0;803,26;15030,76
PC008435;Não informado;D;Baixa;32,0;25,2;38,1;40;75;15;9,58;6,35;🔴 Comprar agora;31,0;302,02;9360,44
PC009776;Não informado;D;Baixa;59,0;27,4;64,7;40;75;15;5,64;6,35;🟢 OK;0,0;257,31;0,0
PC000231;Não informado;D;Baixa;49,0;14,5;101,5;40;75;15;3,6;6,35;🟡 Estoque excessivo;0,0;543,13;0,0
PC009746;Não informado;D;Baixa;5,0;6,6;22,8;40;75;15;16,01;6,35;🔴 Comprar agora;11,0;1087,78;12456,59
PC002099;Não informado;D;Baixa;35,0;19,5;53,9;40;75;15;6,78;6,35;🟢 OK;0,0;406,26;0,0
PC007377;Não informado;D;Baixa;66,0;36,2;54,8;40;75;15;6,67;6,35;🟢 OK;0,0;239,66;0,0
PC005751;Não informado;D;Baixa;16,0;11,4;42,0;40;75;15;8,7;6,35;🟢 OK;0,0;1010,09;0,0
PC009501;Não informado;D;Baixa;61,0;45,0;40,7;40;75;15;8,98;6,35;🟢 OK;0,0;149,6;0,0
PC009701;Não informado;D;Baixa;13,0;10,0;39,1;40;75;15;9,35;6,35;🔴 Comprar agora;12,0;885,54;10596,13
PC008439;Não informado;D;Baixa;7,0;22,4;9,4;40;75;15;39,01;6,35;🚨 RUPTURA IMINENTE;49,0;1170,73;57500,39
PC006700;Não informado;D;Baixa;25,0;18,3;41,1;40;75;15;8,89;6,35;🟢 OK;0,0;543,04;0,0
PC000336;Não informado;D;Baixa;44,0;18,2;72,5;40;75;15;5,03;6,35;🟢 OK;0,0;411,98;0,0
PC007907;Não informado;D;Baixa;23,0;25,6;26,9;40;75;15;13,56;6,35;🔴 Comprar agora;41,0;774,04;31800,3
PC006206;Não informado;D;Baixa;14,0;12,4;34,0;40;75;15;10,74;6,35;🔴 Comprar agora;17,0;1749,78;29587,08
PC009888;Não informado;D;Baixa;40,0;51,3;23,4;40;75;15;15,61;6,35;🔴 Comprar agora;88,0;211,62;18689,95
PC009392;Não informado;D;Baixa;21,0;31,0;20,3;40;75;15;17,94;6,35;🔴 Comprar agora;56,0;1019,76;57524,93
PC009660;Não informado;D;Baixa;4,0;4,7;25,7;40;75;15;14,18;6,35;🔴 Comprar agora;8,0;2977,97;22807,83
PC001977;Não informado;D;Baixa;17,0;11,1;46,0;40;75;15;7,94;6,35;🟢 OK;0,0;726,89;0,0
PC006512;Não informado;D;Média;37,0;40,4;27,5;40;75;15;13,28;6,35;🔴 Comprar agora;64,0;289,08;18488,55
PC008739;Não informado;D;Baixa;14,0;26,0;16,1;40;75;15;22,61;6,35;🔴 Comprar agora;51,0;1430,63;73026,7
PC007107;Não informado;D;Baixa;67,0;26,1;77,1;40;75;15;4,74;6,35;🟡 Estoque excessivo;0,0;337,43;0,0
PC000021;Não informado;D;Baixa;224,0;99,4;67,6;40;75;15;5,4;6,35;🟢 OK;0,0;82,8;0,0
PC007270;Não informado;D;Baixa;8,0;12,4;19,4;40;75;15;18,79;6,35;🔴 Comprar agora;23,0;547,2;12524,72
PC000823;Não informado;D;Baixa;25,0;9,4;79,7;40;75;15;4,58;6,35;🟡 Estoque excessivo;0,0;629,93;0,0
PC006577;Não informado;D;Baixa;75,0;39,1;57,6;40;75;15;6,34;6,35;🟢 OK;0,0;338,89;0,0
PC005610;Não informado;D;Baixa;16,0;10,1;47,7;40;75;15;7,65;6,35;🟢 OK;0,0;709,49;0,0
PC002573;Não informado;D;Baixa;5,0;3,9;38,5;40;75;15;9,49;6,35;🔴 Comprar agora;5,0;2242,27;10640,2
PC000204;Não informado;D;Baixa;68,0;42,5;48,0;40;75;15;7,61;6,35;🟢 OK;0,0;308,33;0,0
PC002643;Não informado;D;Baixa;10,0;13,9;21,6;40;75;15;16,9;6,35;🔴 Comprar agora;25,0;546,03;13500,72
PC003924;Não informado;D;Baixa;4,0;3,0;40,2;40;75;15;9,09;6,35;🟢 OK;0,0;2486,04;0,0
PC003423;Não informado;D;Baixa;16,0;4,9;97,2;40;75;15;3,75;6,35;🟡 Estoque excessivo;0,0;1797,6;0,0
PC002752;Não informado;D;Baixa;25,0;14,3;52,3;40;75;15;6,98;6,35;🟢 OK;0,0;535,38;0,0
PC000422;Não informado;D;Baixa;50,0;25,2;59,6;40;75;15;6,12;6,35;🟢 OK;0,0;582,56;0,0
PC005333;Não informado;D;Baixa;28,0;30,7;27,4;40;75;15;13,34;6,35;🔴 Comprar agora;49,0;263,1;12830,82
PC009334;Não informado;D;Baixa;69,0;24,8;83,5;40;75;15;4,37;6,35;🟡 Estoque excessivo;0,0;284,27;0,0
PC000606;Não informado;D;Baixa;7,0;12,6;16,6;40;75;15;21,96;6,35;🔴 Comprar agora;25,0;944,14;23207,84
PC006934;Não informado;D;Baixa;62,0;38,1;48,9;40;75;15;7,47;6,35;🟢 OK;0,0;222,25;0,0
PC006358;Não informado;D;Média;16,0;13,0;36,8;40;75;15;9,92;6,35;🔴 Comprar agora;17,0;957,01;15892,71
PC002838;Não informado;D;Baixa;26,0;8,0;97,6;40;75;15;3,74;6,35;🟡 Estoque excessivo;0,0;780,46;0,0
PC007966;Não informado;D;Baixa;24,0;7,1;101,2;40;75;15;3,61;6,35;🟡 Estoque excessivo;0,0;1057,84;0,0
PC002137;Não informado;D;Baixa;16,0;8,1;59,2;40;75;15;6,16;6,35;🟢 OK;0,0;1025,46;0,0
PC000111;Não informado;D;Baixa;3,0;2,7;33,9;40;75;15;10,78;6,35;🔴 Comprar agora;4,0;3186,77;11615,36
PC005947;Não informado;D;Baixa;9,0;2,8;96,4;40;75;15;3,79;6,35;🟡 Estoque excessivo;0,0;2712,88;0,0
PC005974;Não informado;D;Baixa;33,0;10,7;92,4;40;75;15;3,95;6,35;🟡 Estoque excessivo;0,0;658,17;0,0
PC005175;Não informado;D;Baixa;18,0;8,1;66,9;40;75;15;5,46;6,35;🟢 OK;0,0;1318,13;0,0
PC004049;Não informado;D;Baixa;9,0;2,7;98,7;40;75;15;3,7;6,35;🟡 Estoque excessivo;0,0;2909,16;0,0
PC008021;Não informado;D;Baixa;20,0;9,6;62,5;40;75;15;5,84;6,35;🟢 OK;0,0;774,85;0,0
PC005413;Não informado;D;Baixa;3,0;11,9;7,5;40;75;15;48,39;6,35;🚨 RUPTURA IMINENTE;27,0;2401,49;64425,23
PC004573;Não informado;D;Baixa;69,0;96,1;21,5;40;75;15;16,95;6,35;🔴 Comprar agora;171,0;324,17;55553,28
PC006950;Não informado;D;Baixa;23,0;29,0;23,8;40;75;15;15,34;6,35;🔴 Comprar agora;50,0;513,04;25397,47
PC008404;Não informado;D;Baixa;3,0;1,9;47,8;40;75;15;7,64;6,35;🟢 OK;0,0;4171,88;0,0
PC002390;Não informado;D;Baixa;14,0;6,7;62,4;40;75;15;5,85;6,35;🟢 OK;0,0;1149,13;0,0
PC009391;Não informado;D;Baixa;13,0;7,0;55,7;40;75;15;6,55;6,35;🟢 OK;0,0;1229,47;0,0
PC002405;Não informado;D;Baixa;8,0;5,0;47,9;40;75;15;7,62;6,35;🟢 OK;0,0;1319,38;0,0
PC000428;Não informado;D;Baixa;16,0;11,3;42,4;40;75;15;8,62;6,35;🟢 OK;0,0;809,47;0,0
PC004518;Não informado;D;Baixa;16,0;8,9;53,8;40;75;15;6,78;6,35;🟢 OK;0,0;749,86;0,0
PC008869;Não informado;D;Baixa;9,0;5,2;52,0;40;75;15;7,02;6,35;🟢 OK;0,0;1527,55;0,0
PC000009;Não informado;D;Baixa;26,0;12,2;63,9;40;75;15;5,71;6,35;🟢 OK;0,0;762,63;0,0
PC006333;Não informado;D;Baixa;53,0;28,2;56,4;40;75;15;6,48;6,35;🟢 OK;0,0;347,78;0,0
PC003190;Não informado;D;Baixa;136,0;51,9;78,6;40;75;15;4,64;6,35;🟡 Estoque excessivo;0,0;184,69;0,0
PC002661;Não informado;D;Baixa;7,0;19,2;11,0;40;75;15;33,31;6,35;🚨 RUPTURA IMINENTE;41,0;1595,59;65274,57
PC007064;Não informado;D;Baixa;33,0;9,6;103,0;40;75;15;3,54;6,35;🟡 Estoque excessivo;0,0;823,75;0,0
PC004860;Não informado;D;Baixa;14,0;4,6;91,2;40;75;15;4,0;6,35;🟡 Estoque excessivo;0,0;1366,99;0,0
PC008036;Não informado;D;Baixa;24,0;28,1;25,6;40;75;15;14,25;6,35;🔴 Comprar agora;46,0;632,0;29240,0
PC006442;Não informado;D;Baixa;28,0;16,2;51,8;40;75;15;7,04;6,35;🟢 OK;0,0;774,91;0,0
PC006595;Não informado;D;Baixa;34,0;22,5;45,4;40;75;15;8,04;6,35;🟢 OK;0,0;419,01;0,0
PC008497;Não informado;D;Baixa;120,0;222,4;16,2;40;75;15;22,55;6,35;🔴 Comprar agora;436,0;168,9;73636,17
PC004979;Não informado;D;Baixa;96,0;33,7;85,4;40;75;15;4,27;6,35;🟡 Estoque excessivo;0,0;228,66;0,0
PC005445;Não informado;D;Média;3,0;4,9;18,6;40;75;15;19,67;6,35;🔴 Comprar agora;9,0;2590,27;23644,58
PC005137;Não informado;D;Baixa;3,0;6,1;14,6;40;75;15;24,94;6,35;🚨 RUPTURA IMINENTE;12,0;4777,68;59112,75
PC008556;Não informado;D;Baixa;23,0;16,3;42,4;40;75;15;8,61;6,35;🟢 OK;0,0;536,2;0,0
PC001908;Não informado;D;Baixa;2,0;8,0;7,5;40;75;15;48,43;6,35;🚨 RUPTURA IMINENTE;18,0;5302,41;94930,3
PC001292;Não informado;D;Baixa;67,0;21,6;93,0;40;75;15;3,93;6,35;🟡 Estoque excessivo;0,0;391,31;0,0
PC001203;Não informado;D;Baixa;30,0;80,8;11,1;40;75;15;32,76;6,35;🚨 RUPTURA IMINENTE;172,0;407,75;70110,29
PC002085;Não informado;D;Baixa;2,0;3,0;20,2;40;75;15;18,1;6,35;🔴 Comprar agora;5,0;2056,0;11182,39
PC002519;Não informado;D;Baixa;4,0;3,0;39,6;40;75;15;9,22;6,35;🔴 Comprar agora;4,0;2154,93;7713,73
PC009157;Não informado;D;Baixa;40,0;23,1;52,0;40;75;15;7,02;6,35;🟢 OK;0,0;572,39;0,0
PC007470;Não informado;D;Baixa;12,0;4,9;73,6;40;75;15;4,96;6,35;🟢 OK;0,0;1718,21;0,0
PC001794;Não informado;D;Baixa;8,0;4,1;59,0;40;75;15;6,18;6,35;🟢 OK;0,0;2138,72;0,0
PC004925;Não informado;D;Baixa;44,0;25,7;51,4;40;75;15;7,1;6,35;🟢 OK;0,0;254,88;0,0
PC003995;Não informado;D;Baixa;11,0;6,9;47,5;40;75;15;7,68;6,35;🟢 OK;0,0;1023,06;0,0
PC003711;Não informado;D;Baixa;22,0;12,5;53,0;40;75;15;6,89;6,35;🟢 OK;0,0;962,36;0,0
PC000511;Não informado;D;Baixa;6,0;8,6;20,8;40;75;15;17,51;6,35;🔴 Comprar agora;16,0;712,3;11107,48
PC003334;Não informado;D;Baixa;90,0;82,4;32,7;40;75;15;11,15;6,35;🔴 Comprar agora;116,0;82,89;9624,47
PC008026;Não informado;D;Baixa;13,0;4,5;86,6;40;75;15;4,21;6,35;🟡 Estoque excessivo;0,0;1699,24;0,0
PC005232;Não informado;D;Baixa;10,0;26,5;11,3;40;75;15;32,24;6,35;🚨 RUPTURA IMINENTE;56,0;936,97;52701,84
PC006241;Não informado;D;Baixa;268,0;79,6;101,0;40;75;15;3,61;6,35;🟡 Estoque excessivo;0,0;109,96;0,0
PC007807;Não informado;D;Baixa;17,0;18,2;27,9;40;75;15;13,06;6,35;🔴 Comprar agora;29,0;641,97;18374,61
PC000832;Não informado;D;Baixa;12,0;14,3;25,2;40;75;15;14,49;6,35;🔴 Comprar agora;24,0;516,79;12259,3
PC007568;Não informado;D;Baixa;17,0;11,5;44,5;40;75;15;8,2;6,35;🟢 OK;0,0;598,71;0,0
PC008472;Não informado;D;Baixa;7,0;4,6;45,3;40;75;15;8,06;6,35;🟢 OK;0,0;1807,91;0,0
PC001090;Não informado;D;Baixa;5,0;3,0;50,2;40;75;15;7,27;6,35;🟢 OK;0,0;2837,89;0,0
PC000755;Não informado;D;Baixa;148,0;161,0;27,6;40;75;15;13,23;6,35;🔴 Comprar agora;254,0;69,31;17632,6
PC002370;Não informado;D;Baixa;16,0;43,9;10,9;40;75;15;33,37;6,35;🚨 RUPTURA IMINENTE;94,0;603,87;56592,77
PC002470;Não informado;D;Baixa;36,0;12,8;84,3;40;75;15;4,33;6,35;🟡 Estoque excessivo;0,0;530,95;0,0
PC008377;Não informado;D;Baixa;18,0;10,1;53,5;40;75;15;6,83;6,35;🟢 OK;0,0;858,23;0,0
PC003394;Não informado;D;Baixa;33,0;17,5;56,5;40;75;15;6,46;6,35;🟢 OK;0,0;816,51;0,0
PC001108;Não informado;D;Baixa;9,0;25,6;10,5;40;75;15;34,63;6,35;🚨 RUPTURA IMINENTE;55,0;539,25;29679,55
PC000631;Não informado;D;Baixa;23,0;29,5;23,4;40;75;15;15,6;6,35;🔴 Comprar agora;51,0;806,22;40904,94
PC009277;Não informado;D;Baixa;34,0;23,6;43,2;40;75;15;8,45;6,35;🟢 OK;0,0;292,95;0,0
PC009710;Não informado;D;Baixa;11,0;25,9;12,7;40;75;15;28,69;6,35;🚨 RUPTURA IMINENTE;54,0;1023,31;55097,84
PC002970;Não informado;D;Baixa;16,0;27,8;17,2;40;75;15;21,17;6,35;🔴 Comprar agora;54,0;912,07;48888,91
PC005770;Não informado;D;Baixa;21,0;24,5;25,7;40;75;15;14,21;6,35;🔴 Comprar agora;40,0;330,24;13319,55
PC005711;Não informado;D;Baixa;5,0;11,5;13,0;40;75;15;28,1;6,35;🚨 RUPTURA IMINENTE;24,0;999,97;23864,95
PC007058;Não informado;D;Média;17,0;13,5;37,7;40;75;15;9,68;6,35;🔴 Comprar agora;17,0;1008,2;16951,74
PC009712;Não informado;D;Baixa;31,0;15,9;58,4;40;75;15;6,26;6,35;🟢 OK;0,0;762,04;0,0
PC007993;Não informado;D;Baixa;9,0;56,9;4,7;40;75;15;76,95;6,35;🚨 RUPTURA IMINENTE;133,0;446,14;59471,52
PC009617;Não informado;D;Baixa;9,0;4,2;63,6;40;75;15;5,74;6,35;🟢 OK;0,0;4398,6;0,0
PC000906;Não informado;D;Baixa;7,0;6,1;34,4;40;75;15;10,61;6,35;🔴 Comprar agora;8,0;1271,01;10497,99
PC008714;Não informado;D;Baixa;34,0;10,8;94,6;40;75;15;3,86;6,35;🟡 Estoque excessivo;0,0;635,82;0,0
PC004243;Não informado;D;Baixa;85,0;26,2;97,5;40;75;15;3,74;6,35;🟡 Estoque excessivo;0,0;337,93;0,0
PC005606;Não informado;D;Baixa;37,0;18,5;59,8;40;75;15;6,1;6,35;🟢 OK;0,0;438,53;0,0
PC000761;Não informado;D;Baixa;20,0;10,9;55,1;40;75;15;6,62;6,35;🟢 OK;0,0;766,71;0,0
PC000013;Não informado;D;Baixa;4,0;1,4;85,2;40;75;15;4,28;6,35;🟡 Estoque excessivo;0,0;5521,4;0,0
PC009109;Não informado;D;Baixa;17,0;17,2;29,6;40;75;15;12,34;6,35;🔴 Comprar agora;26,0;586,97;15322,64
PC003714;Não informado;D;Baixa;14,0;12,7;32,9;40;75;15;11,08;6,35;🔴 Comprar agora;18,0;1073,68;19185,13
PC005205;Não informado;D;Baixa;42,0;31,2;40,4;40;75;15;9,03;6,35;🟢 OK;0,0;357,07;0,0
PC006052;Não informado;D;Baixa;32,0;10,9;88,4;40;75;15;4,13;6,35;🟡 Estoque excessivo;0,0;577,53;0,0
PC008734;Não informado;D;Baixa;6,0;7,1;25,5;40;75;15;14,32;6,35;🔴 Comprar agora;12,0;1194,53;13926,42
PC001621;Não informado;D;Baixa;28,0;16,0;52,6;40;75;15;6,94;6,35;🟢 OK;0,0;613,68;0,0
PC000678;Não informado;D;Baixa;38,0;27,9;40,9;40;75;15;8,92;6,35;🟢 OK;0,0;443,12;0,0
PC001429;Não informado;D;Baixa;12,0;8,2;44,2;40;75;15;8,27;6,35;🟢 OK;0,0;884,35;0,0
PC009618;Não informado;D;Baixa;14,0;9,2;45,8;40;75;15;7,97;6,35;🟢 OK;0,0;882,22;0,0
PC006921;Não informado;D;Baixa;14,0;14,5;29,0;40;75;15;12,6;6,35;🔴 Comprar agora;22,0;974,29;21684,64
PC008387;Não informado;D;Baixa;53,0;40,6;39,2;40;75;15;9,31;6,35;🔴 Comprar agora;48,0;296,84;14377,24
PC003434;Não informado;D;Baixa;13,0;8,2;47,4;40;75;15;7,7;6,35;🟢 OK;0,0;847,07;0,0
PC005551;Não informado;D;Baixa;9,0;4,5;59,4;40;75;15;6,15;6,35;🟢 OK;0,0;2818,08;0,0
PC006474;Não informado;D;Baixa;7,0;14,0;14,9;40;75;15;24,42;6,35;🚨 RUPTURA IMINENTE;28,0;1535,93;43194,05
PC001283;Não informado;D;Baixa;26,0;21,0;37,2;40;75;15;9,8;6,35;🔴 Comprar agora;26,0;296,01;7807,38
PC008733;Não informado;D;Baixa;19,0;35,0;16,3;40;75;15;22,41;6,35;🔴 Comprar agora;68,0;343,38;23519,84
PC009557;Não informado;D;Baixa;11,0;8,4;39,5;40;75;15;9,25;6,35;🔴 Comprar agora;10,0;828,24;8201,68
PC003851;Não informado;D;Baixa;29,0;32,4;26,9;40;75;15;13,58;6,35;🔴 Comprar agora;52,0;332,63;17267,1
PC007592;Não informado;D;Baixa;70,0;163,9;12,8;40;75;15;28,49;6,35;🚨 RUPTURA IMINENTE;340,0;66,63;22642,73
PC007419;Não informado;D;Baixa;19,0;10,1;56,5;40;75;15;6,46;6,35;🟢 OK;0,0;1352,59;0,0
PC004804;Não informado;D;Baixa;3,0;1,0;86,2;40;75;15;4,23;6,35;🟡 Estoque excessivo;0,0;8260,94;0,0
PC002278;Não informado;D;Baixa;24,0;13,3;54,0;40;75;15;6,76;6,35;🟢 OK;0,0;599,76;0,0
PC005620;Não informado;D;Baixa;30,0;21,5;41,8;40;75;15;8,73;6,35;🟢 OK;0,0;282,38;0,0
PC007653;Não informado;D;Baixa;1,0;14,1;2,1;40;75;15;172,09;6,35;🚨 RUPTURA IMINENTE;34,0;2662,41;91484,33
PC009041;Não informado;D;Baixa;3,0;6,2;14,5;40;75;15;25,1;6,35;🚨 RUPTURA IMINENTE;12,0;5501,91;68612,61
PC004845;Não informado;D;Baixa;3,0;3,1;29,3;40;75;15;12,46;6,35;🔴 Comprar agora;5,0;3353,73;15688,63
PC001664;Não informado;D;Baixa;11,0;15,0;22,1;40;75;15;16,54;6,35;🔴 Comprar agora;26,0;461,19;12170,85
PC005654;Não informado;D;Baixa;45,0;25,8;52,4;40;75;15;6,97;6,35;🟢 OK;0,0;323,02;0,0
PC009319;Não informado;D;Média;15,0;35,8;12,6;40;75;15;29,0;6,35;🚨 RUPTURA IMINENTE;74,0;318,45;23688,35
PC001484;Não informado;D;Baixa;49,0;42,6;34,5;40;75;15;10,57;6,35;🔴 Comprar agora;57,0;301,12;17295,7
PC009033;Não informado;D;Baixa;31,0;10,4;89,6;40;75;15;4,07;6,35;🟡 Estoque excessivo;0,0;877,37;0,0
PC008408;Não informado;D;Baixa;3,0;1,1;84,6;40;75;15;4,31;6,35;🟡 Estoque excessivo;0,0;8434,61;0,0
PC002655;Não informado;D;Média;90,0;60,8;44,4;40;75;15;8,22;6,35;🟢 OK;0,0;191,78;0,0
PC001643;Não informado;D;Baixa;61,0;31,0;59,0;40;75;15;6,19;6,35;🟢 OK;0,0;322,22;0,0
PC004360;Não informado;D;Baixa;13,0;7,3;53,5;40;75;15;6,82;6,35;🟢 OK;0,0;761,16;0,0
PC009144;Não informado;D;Baixa;22,0;13,6;48,4;40;75;15;7,54;6,35;🟢 OK;0,0;670,12;0,0
PC007443;Não informado;D;Baixa;34,0;21,7;46,9;40;75;15;7,78;6,35;🟢 OK;0,0;376,06;0,0
PC004086;Não informado;D;Baixa;72,0;26,2;82,5;40;75;15;4,42;6,35;🟡 Estoque excessivo;0,0;292,79;0,0
PC005544;Não informado;D;Baixa;171,0;85,9;59,7;40;75;15;6,11;6,35;🟢 OK;0,0;71,17;0,0
PC008806;Não informado;D;Baixa;15,0;14,6;30,8;40;75;15;11,84;6,35;🔴 Comprar agora;22,0;764,89;16445,64
PC000949;Não informado;D;Baixa;44,0;13,5;97,8;40;75;15;3,73;6,35;🟡 Estoque excessivo;0,0;472,65;0,0
PC006064;Não informado;D;Baixa;44,0;15,3;86,5;40;75;15;4,22;6,35;🟡 Estoque excessivo;0,0;529,92;0,0
PC003631;Não informado;D;Baixa;3,0;1,3;70,9;40;75;15;5,15;6,35;🟢 OK;0,0;6691,78;0,0
PC000705;Não informado;D;Baixa;6,0;16,9;10,6;40;75;15;34,36;6,35;🚨 RUPTURA IMINENTE;36,0;1018,98;37050,84
PC003726;Não informado;D;Baixa;7,0;6,1;34,5;40;75;15;10,59;6,35;🔴 Comprar agora;8,0;1223,1;10060,11
PC005894;Não informado;D;Baixa;9,0;25,5;10,6;40;75;15;34,47;6,35;🚨 RUPTURA IMINENTE;55,0;709,02;38822,17
PC001517;Não informado;D;Baixa;5,0;13,0;11,5;40;75;15;31,67;6,35;🚨 RUPTURA IMINENTE;28,0;1045,91;28807,23
PC000934;Não informado;D;Baixa;28,0;21,7;38,7;40;75;15;9,44;6,35;🔴 Comprar agora;26,0;540,67;14228,11
PC003582;Não informado;D;Baixa;2,0;1,8;33,5;40;75;15;10,91;6,35;🔴 Comprar agora;2,0;3965,66;9849,67
PC006790;Não informado;D;Baixa;16,0;9,4;51,1;40;75;15;7,14;6,35;🟢 OK;0,0;869,27;0,0
PC008600;Não informado;D;Baixa;7,0;4,8;44,1;40;75;15;8,27;6,35;🟢 OK;0,0;2296,5;0,0
PC005951;Não informado;D;Baixa;14,0;11,4;37,0;40;75;15;9,87;6,35;🔴 Comprar agora;14,0;1193,48;17185,62
PC008633;Não informado;D;Baixa;14,0;14,8;28,4;40;75;15;12,84;6,35;🔴 Comprar agora;23,0;721,03;16533,91
PC009420;Não informado;D;Baixa;19,0;22,2;25,7;40;75;15;14,21;6,35;🔴 Comprar agora;36,0;274,27;10003,03
PC000455;Não informado;D;Baixa;8,0;3,0;79,9;40;75;15;4,57;6,35;🟡 Estoque excessivo;0,0;2039,32;0,0
PC006446;Não informado;D;Baixa;12,0;24,7;14,6;40;75;15;25,08;6,35;🚨 RUPTURA IMINENTE;50,0;1130,86;56367,22
PC000319;Não informado;D;Baixa;16,0;22,6;21,2;40;75;15;17,19;6,35;🔴 Comprar agora;41,0;322,57;13066,42
PC009061;Não informado;D;Baixa;3,0;3,9;23,2;40;75;15;15,73;6,35;🔴 Comprar agora;7,0;2049,59;13720,03
PC000840;Não informado;D;Baixa;13,0;7,8;50,0;40;75;15;7,3;6,35;🟢 OK;0,0;811,96;0,0
PC005560;Não informado;D;Baixa;9,0;7,0;38,7;40;75;15;9,43;6,35;🔴 Comprar agora;8,0;1218,06;10272,3
PC000766;Não informado;D;Baixa;45,0;14,8;91,0;40;75;15;4,01;6,35;🟡 Estoque excessivo;0,0;406,1;0,0
PC004888;Não informado;D;Baixa;3,0;1,0;88,3;40;75;15;4,13;6,35;🟡 Estoque excessivo;0,0;6583,82;0,0
PC004312;Não informado;D;Baixa;2,0;1,0;59,8;40;75;15;6,11;6,35;🟢 OK;0,0;6974,48;0,0
PC001515;Não informado;D;Baixa;20,0;8,0;74,8;40;75;15;4,88;6,35;🟢 OK;0,0;1023,31;0,0
PC005216;Não informado;D;Baixa;70,0;48,2;43,6;40;75;15;8,37;6,35;🟢 OK;0,0;449,95;0,0
PC007489;Não informado;D;Baixa;6,0;2,0;89,7;40;75;15;4,07;6,35;🟡 Estoque excessivo;0,0;3641,52;0,0
PC009366;Não informado;D;Média;20,0;17,0;35,4;40;75;15;10,31;6,35;🔴 Comprar agora;22,0;590,38;13218,2
PC005518;Não informado;D;Baixa;6,0;21,2;8,5;40;75;15;43,01;6,35;🚨 RUPTURA IMINENTE;47,0;994,1;46751,49
PC008178;Não informado;D;Baixa;245,0;84,9;86,5;40;75;15;4,22;6,35;🟡 Estoque excessivo;0,0;82,95;0,0
PC006109;Não informado;D;Baixa;64,0;59,0;32,6;40;75;15;11,21;6,35;🔴 Comprar agora;83,0;390,22;32560,11
PC007089;Não informado;D;Baixa;29,0;19,4;44,8;40;75;15;8,15;6,35;🟢 OK;0,0;435,56;0,0
PC003997;Não informado;D;Baixa;46,0;33,0;41,8;40;75;15;8,74;6,35;🟢 OK;0,0;257,66;0,0
PC006852;Não informado;D;Baixa;6,0;9,1;19,7;40;75;15;18,53;6,35;🔴 Comprar agora;17,0;3673,25;61887,08
PC002564;Não informado;D;Baixa;13,0;4,0;97,6;40;75;15;3,74;6,35;🟡 Estoque excessivo;0,0;1636,28;0,0
PC003518;Não informado;D;Baixa;11,0;11,6;28,5;40;75;15;12,81;6,35;🔴 Comprar agora;18,0;2920,86;52438,7
PC004875;Não informado;D;Baixa;26,0;14,1;55,5;40;75;15;6,58;6,35;🟢 OK;0,0;852,98;0,0
PC001224;Não informado;D;Baixa;4,0;8,2;14,7;40;75;15;24,89;6,35;🚨 RUPTURA IMINENTE;16,0;1266,78;20847,29
PC009254;Não informado;D;Baixa;9,0;32,0;8,4;40;75;15;43,22;6,35;🚨 RUPTURA IMINENTE;71,0;711,42;50458,85
PC007583;Não informado;D;Baixa;7,0;7,0;30,0;40;75;15;12,16;6,35;🔴 Comprar agora;10,0;1166,49;12235,51
PC004756;Não informado;D;Baixa;3,0;5,1;17,6;40;75;15;20,69;6,35;🔴 Comprar agora;10,0;4237,31;41322,19
PC008671;Não informado;D;Baixa;52,0;35,2;44,3;40;75;15;8,25;6,35;🟢 OK;0,0;232,54;0,0
