Produto;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000604;22/01/2027;6;20,0;3281,79;🟡 Planejado;D;Fornecedor Delta;63,0;5,8
PC000292;04/08/2026;1;57,0;3789,28;🚨 Urgente (até 7 dias);D;Fornecedor Delta;32,0;11,4
PC000292;05/09/2026;2;42,0;2810,37;🟡 Planejado;D;Fornecedor Delta;30,0;12,3
PC000292;13/10/2026;3;39,0;2632,27;🟡 Planejado;D;Fornecedor Delta;31,0;11,7
PC000292;06/11/2026;4;49,0;3256,63;🟡 Planejado;D;Fornecedor Delta;25,0;14,5
PC000292;14/12/2026;5;47,0;3164,17;🟡 Planejado;D;Fornecedor Delta;26,0;13,9
PC000292;05/01/2027;6;62,0;4101,33;🟡 Planejado;D;Fornecedor Delta;20,0;18,1
PC000209;04/08/2026;1;39,0;4999,09;🚨 Urgente (até 7 dias);D;Fornecedor Delta;42,0;8,8
PC000209;07/09/2026;2;30,0;3915,31;🟡 Planejado;D;Fornecedor Delta;41,0;9,0
PC000209;14/10/2026;3;30,0;3920,58;🟡 Planejado;D;Fornecedor Delta;41,0;8,8
PC000209;15/11/2026;4;32,0;4158,12;🟡 Planejado;D;Fornecedor Delta;39,0;9,4
PC000209;19/12/2026;5;33,0;4268,86;🟡 Planejado;D;Fornecedor Delta;38,0;9,7
PC000209;25/01/2027;6;32,0;4145,32;🟡 Planejado;D;Fornecedor Delta;39,0;9,5
PC000401;17/09/2026;2;28,0;2311,79;🟡 Planejado;D;Fornecedor Beta;44,0;8,3
PC000401;08/10/2026;3;37,0;3050,23;🟡 Planejado;D;Fornecedor Beta;33,0;10,9
PC000401;15/11/2026;4;35,0;2902,47;🟡 Planejado;D;Fornecedor Beta;35,0;10,4
PC000401;09/12/2026;5;45,0;3685,35;🟡 Planejado;D;Fornecedor Beta;28,0;13,1
PC000401;06/01/2027;6;51,0;4171,47;🟡 Planejado;D;Fornecedor Beta;24,0;15,1
PC000369;18/08/2026;1;17,0;1455,46;🔴 Prioritário (até 30 dias);D;Fornecedor Beta;76,0;4,8
PC000369;10/09/2026;2;21,0;1823,01;🟡 Planejado;D;Fornecedor Beta;60,0;6,1
PC000369;19/10/2026;3;20,0;1733,83;🟡 Planejado;D;Fornecedor Beta;63,0;5,8
PC000369;02/11/2026;4;31,0;2733,13;🟡 Planejado;D;Fornecedor Beta;41,0;9,0
PC000369;02/12/2026;5;38,0;3283,38;🟡 Planejado;D;Fornecedor Beta;34,0;10,6
PC000369;08/01/2027;6;36,0;3127,84;🟡 Planejado;D;Fornecedor Beta;35,0;10,4
PC000260;28/11/2026;4;14,0;3785,88;🟡 Planejado;D;Fornecedor Gamma;87,0;4,2
PC000260;01/01/2027;6;16,0;4202,61;🟡 Planejado;D;Fornecedor Gamma;80,0;4,6
PC000562;06/08/2026;1;26,0;2978,78;🚨 Urgente (até 7 dias);D;Fornecedor Beta;47,0;7,8
PC000562;15/09/2026;2;25,0;2794,69;🟡 Planejado;D;Fornecedor Beta;51,0;7,2
PC000562;13/10/2026;3;28,0;3123,92;🟡 Planejado;D;Fornecedor Beta;44,0;8,2
PC000562;20/11/2026;4;27,0;3070,47;🟡 Planejado;D;Fornecedor Beta;46,0;7,9
PC000562;18/12/2026;5;30,0;3413,07;🟡 Planejado;D;Fornecedor Beta;41,0;8,9
PC000562;09/01/2027;6;39,0;4345,98;🟡 Planejado;D;Fornecedor Beta;32,0;11,4
PC000033;23/08/2026;1;26,0;2860,52;🔴 Prioritário (até 30 dias);E;Fornecedor Gamma;79,0;4,6
PC000033;03/10/2026;3;34,0;3688,55;🟡 Planejado;E;Fornecedor Gamma;67,0;5,4
PC000033;03/11/2026;4;38,0;4117,82;🟡 Planejado;E;Fornecedor Gamma;54,0;6,8
PC000033;13/12/2026;5;41,0;4475,66;🟡 Planejado;E;Fornecedor Gamma;50,0;7,3
PC000033;20/01/2027;6;45,0;4962,18;🟡 Planejado;E;Fornecedor Gamma;45,0;8,0
PC000847;04/08/2026;1;51,0;3138,59;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;40,0;9,1
PC000847;21/09/2026;2;50,0;3107,97;🟡 Planejado;E;Fornecedor Gamma;41,0;8,9
PC000847;21/10/2026;3;60,0;3708,13;🟡 Planejado;E;Fornecedor Gamma;34,0;10,7
PC000847;05/12/2026;5;62,0;3852,74;🟡 Planejado;E;Fornecedor Gamma;33,0;11,1
PC000847;14/01/2027;6;67,0;4149,89;🟡 Planejado;E;Fornecedor Gamma;30,0;12,0
PC000459;16/08/2026;1;24,0;2524,23;🔴 Prioritário (até 30 dias);E;Fornecedor Gamma;84,0;4,3
PC000459;24/09/2026;2;26,0;2720,95;🟡 Planejado;E;Fornecedor Gamma;78,0;4,7
PC000459;02/11/2026;4;41,0;4265,51;🟡 Planejado;E;Fornecedor Gamma;59,0;6,2
PC000459;09/12/2026;5;40,0;4090,84;🟡 Planejado;E;Fornecedor Gamma;52,0;7,0
PC000459;16/01/2027;6;44,0;4586,04;🟡 Planejado;E;Fornecedor Gamma;47,0;7,8
PC000841;04/08/2026;1;64,0;10954,01;🚨 Urgente (até 7 dias);E;Fornecedor Beta;55,0;6,6
PC000841;13/09/2026;2;41,0;6991,45;🟡 Planejado;E;Fornecedor Beta;51,0;7,2
PC000841;28/10/2026;3;40,0;6941,58;🟡 Planejado;E;Fornecedor Beta;51,0;7,2
PC000841;16/12/2026;5;38,0;6564,21;🟡 Planejado;E;Fornecedor Beta;53,0;6,8
PC000841;19/01/2027;6;44,0;7552,34;🟡 Planejado;E;Fornecedor Beta;46,0;7,9
PC000822;04/08/2026;1;73,0;4505,52;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;39,0;9,4
PC000822;18/09/2026;2;54,0;3320,47;🟡 Planejado;E;Fornecedor Alfa;38,0;9,5
PC000822;02/11/2026;4;55,0;3363,78;🟡 Planejado;E;Fornecedor Alfa;38,0;9,6
PC000822;17/12/2026;5;54,0;3321,35;🟡 Planejado;E;Fornecedor Alfa;38,0;9,7
PC000868;23/08/2026;1;39,0;3162,33;🔴 Prioritário (até 30 dias);E;Fornecedor Gamma;52,0;7,0
PC000868;10/10/2026;3;41,0;3282,05;🟡 Planejado;E;Fornecedor Gamma;51,0;7,2
PC000868;26/11/2026;4;40,0;3215,57;🟡 Planejado;E;Fornecedor Gamma;52,0;7,1
PC000868;01/01/2027;6;61,0;4951,8;🟡 Planejado;E;Fornecedor Gamma;40,0;9,2
PC000722;04/08/2026;1;67,0;4146,89;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;53,0;6,9
PC000722;18/09/2026;2;38,0;2370,8;🟡 Planejado;E;Fornecedor Alfa;53,0;6,9
PC000722;02/11/2026;4;38,0;2370,02;🟡 Planejado;E;Fornecedor Alfa;53,0;6,9
PC000722;17/12/2026;5;38,0;2370,01;🟡 Planejado;E;Fornecedor Alfa;53,0;6,9
PC000593;10/09/2026;2;39,0;2504,51;🟡 Planejado;E;Fornecedor Beta;53,0;6,9
PC000593;12/10/2026;3;46,0;2996,64;🟡 Planejado;E;Fornecedor Beta;44,0;8,3
PC000593;20/11/2026;4;50,0;3229,99;🟡 Planejado;E;Fornecedor Beta;41,0;9,0
PC000593;14/12/2026;5;65,0;4223,14;🟡 Planejado;E;Fornecedor Beta;31,0;11,7
PC000593;24/01/2027;6;69,0;4457,14;🟡 Planejado;E;Fornecedor Beta;30,0;12,4
PC000370;04/08/2026;1;76,0;8622,28;🚨 Urgente (até 7 dias);E;Fornecedor Delta;48,0;7,7
PC000370;13/09/2026;2;47,0;5325,29;🟡 Planejado;E;Fornecedor Delta;44,0;8,3
PC000370;21/10/2026;3;52,0;5889,79;🟡 Planejado;E;Fornecedor Delta;40,0;9,2
PC000370;24/11/2026;4;59,0;6627,7;🟡 Planejado;E;Fornecedor Delta;35,0;10,5
PC000370;01/01/2027;6;104,0;11800,59;🟡 Planejado;E;Fornecedor Delta;24,0;15,1
PC000381;03/09/2026;2;32,0;2596,49;🟡 Planejado;E;Fornecedor Beta;69,0;5,3
PC000381;12/10/2026;3;33,0;2628,21;🟡 Planejado;E;Fornecedor Beta;62,0;5,9
PC000381;19/11/2026;4;36,0;2886,28;🟡 Planejado;E;Fornecedor Beta;57,0;6,4
PC000381;13/12/2026;5;49,0;3893,76;🟡 Planejado;E;Fornecedor Beta;43,0;8,6
PC000072;04/08/2026;1;22,0;2433,97;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;95,0;3,8
PC000072;23/09/2026;2;20,0;2220,35;🟡 Planejado;E;Fornecedor Alfa;102,0;3,6
PC000072;13/10/2026;3;28,0;3092,13;🟡 Planejado;E;Fornecedor Alfa;73,0;5,0
PC000072;27/11/2026;4;28,0;3114,17;🟡 Planejado;E;Fornecedor Alfa;73,0;5,0
PC000072;07/01/2027;6;30,0;3353,18;🟡 Planejado;E;Fornecedor Alfa;68,0;5,4
PC000920;06/09/2026;2;13,0;2436,95;🟡 Planejado;E;Fornecedor Alfa;159,0;2,3
PC000920;18/10/2026;3;14,0;2607,28;🟡 Planejado;E;Fornecedor Alfa;151,0;2,4
PC000920;18/11/2026;4;16,0;3120,87;🟡 Planejado;E;Fornecedor Alfa;125,0;2,9
PC000920;01/01/2027;6;18,0;3500,49;🟡 Planejado;E;Fornecedor Alfa;115,0;3,2
PC000388;04/08/2026;1;49,0;3225,72;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;58,0;6,3
PC000388;03/10/2026;3;49,0;3213,69;🟡 Planejado;E;Fornecedor Gamma;53,0;6,9
PC000388;11/11/2026;4;42,0;2756,94;🟡 Planejado;E;Fornecedor Gamma;49,0;7,5
PC000388;13/12/2026;5;51,0;3335,94;🟡 Planejado;E;Fornecedor Gamma;40,0;9,0
PC000388;27/01/2027;6;52,0;3408,76;🟡 Planejado;E;Fornecedor Gamma;40,0;9,1
PC000599;04/08/2026;1;92,0;4228,24;🚨 Urgente (até 7 dias);E;Fornecedor Beta;31,0;11,7
PC000599;17/09/2026;2;66,0;3046,52;🟡 Planejado;E;Fornecedor Beta;31,0;11,9
PC000599;02/11/2026;4;78,0;3556,27;🟡 Planejado;E;Fornecedor Beta;29,0;12,7
PC000599;18/12/2026;5;71,0;3275,46;🟡 Planejado;E;Fornecedor Beta;29,0;12,7
PC000599;27/01/2027;6;75,0;3453,01;🟡 Planejado;E;Fornecedor Beta;27,0;13,5
PC000165;16/08/2026;1;34,0;2653,93;🔴 Prioritário (até 30 dias);E;Fornecedor Beta;61,0;6,0
PC000165;03/10/2026;3;37,0;2901,83;🟡 Planejado;E;Fornecedor Beta;58,0;6,2
PC000165;03/11/2026;4;45,0;3549,68;🟡 Planejado;E;Fornecedor Beta;46,0;7,9
PC000165;13/12/2026;5;47,0;3752,71;🟡 Planejado;E;Fornecedor Beta;43,0;8,5
PC000165;17/01/2027;6;56,0;4415,74;🟡 Planejado;E;Fornecedor Beta;37,0;9,8
PC000506;08/08/2026;1;27,0;5057,32;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;74,0;4,9
PC000506;18/09/2026;2;30,0;5469,98;🟡 Planejado;E;Fornecedor Gamma;70,0;5,2
PC000506;01/11/2026;3;30,0;5525,1;🟡 Planejado;E;Fornecedor Gamma;68,0;5,3
PC000506;04/12/2026;5;37,0;6731,14;🟡 Planejado;E;Fornecedor Gamma;56,0;6,5
PC000506;17/01/2027;6;37,0;6748,02;🟡 Planejado;E;Fornecedor Gamma;55,0;6,6
PC000791;04/08/2026;1;75,0;5596,98;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;44,0;8,3
PC000791;17/09/2026;2;48,0;3566,36;🟡 Planejado;E;Fornecedor Alfa;43,0;8,5
PC000791;25/10/2026;3;52,0;3883,42;🟡 Planejado;E;Fornecedor Alfa;39,0;9,3
PC000791;27/11/2026;4;61,0;4568,77;🟡 Planejado;E;Fornecedor Alfa;34,0;10,8
PC000791;04/01/2027;6;68,0;5026,32;🟡 Planejado;E;Fornecedor Alfa;30,0;12,2
PC000645;24/10/2026;3;47,0;2210,17;🟡 Planejado;E;Fornecedor Delta;44,0;8,3
PC000645;12/12/2026;5;44,0;2080,54;🟡 Planejado;E;Fornecedor Delta;46,0;7,9
PC000645;16/01/2027;6;51,0;2398,0;🟡 Planejado;E;Fornecedor Delta;40,0;9,1
PC000298;03/09/2026;2;39,0;2118,18;🟡 Planejado;E;Fornecedor Beta;56,0;6,5
PC000298;06/10/2026;3;44,0;2378,86;🟡 Planejado;E;Fornecedor Beta;46,0;7,9
PC000298;18/11/2026;4;45,0;2458,3;🟡 Planejado;E;Fornecedor Beta;45,0;8,1
PC000298;27/12/2026;5;49,0;2680,5;🟡 Planejado;E;Fornecedor Beta;42,0;8,8
PC000926;04/08/2026;1;34,0;1673,33;🚨 Urgente (até 7 dias);E;Fornecedor Beta;63,0;5,8
PC000926;03/09/2026;2;44,0;2176,77;🟡 Planejado;E;Fornecedor Beta;48,0;7,6
PC000926;22/10/2026;3;41,0;1990,52;🟡 Planejado;E;Fornecedor Beta;50,0;7,3
PC000926;24/11/2026;4;47,0;2304,95;🟡 Planejado;E;Fornecedor Beta;43,0;8,4
PC000926;01/01/2027;6;64,0;3152,97;🟡 Planejado;E;Fornecedor Beta;35,0;10,5
PC000795;04/08/2026;1;112,0;2967,25;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;30,0;12,0
PC000795;08/09/2026;2;79,0;2087,53;🟡 Planejado;E;Fornecedor Alfa;26,0;14,1
PC000795;14/10/2026;3;91,0;2398,74;🟡 Planejado;E;Fornecedor Alfa;23,0;16,1
PC000795;25/11/2026;4;96,0;2537,4;🟡 Planejado;E;Fornecedor Alfa;22,0;16,9
PC000795;15/12/2026;5;131,0;3471,08;🟡 Planejado;E;Fornecedor Alfa;16,0;23,3
PC000133;04/08/2026;1;51,0;2242,02;🚨 Urgente (até 7 dias);E;Fornecedor Delta;56,0;6,5
PC000133;15/09/2026;2;38,0;1661,79;🟡 Planejado;E;Fornecedor Delta;54,0;6,8
PC000133;23/10/2026;3;41,0;1817,08;🟡 Planejado;E;Fornecedor Delta;49,0;7,5
PC000133;19/11/2026;4;52,0;2262,78;🟡 Planejado;E;Fornecedor Delta;39,0;9,3
PC000133;17/12/2026;5;65,0;2834,96;🟡 Planejado;E;Fornecedor Delta;32,0;11,6
PC000515;04/08/2026;1;42,0;4015,05;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;94,0;3,9
PC000515;20/09/2026;2;21,0;2018,12;🟡 Planejado;E;Fornecedor Gamma;96,0;3,8
PC000515;01/11/2026;3;23,0;2128,24;🟡 Planejado;E;Fornecedor Gamma;92,0;4,0
PC000515;08/12/2026;5;25,0;2355,89;🟡 Planejado;E;Fornecedor Gamma;82,0;4,5
PC000515;17/01/2027;6;27,0;2597,32;🟡 Planejado;E;Fornecedor Gamma;75,0;4,8
PC000203;04/08/2026;1;131,0;2330,09;🚨 Urgente (até 7 dias);E;Fornecedor Delta;22,0;16,7
PC000203;13/09/2026;2;102,0;1811,83;🟡 Planejado;E;Fornecedor Delta;20,0;18,1
PC000203;29/10/2026;3;102,0;1816,01;🟡 Planejado;E;Fornecedor Delta;20,0;18,1
PC000203;03/12/2026;5;119,0;2116,93;🟡 Planejado;E;Fornecedor Delta;17,0;21,0
PC000203;02/01/2027;6;150,0;2672,4;🟡 Planejado;E;Fornecedor Delta;14,0;26,8
PC000430;04/08/2026;1;34,0;13177,6;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;85,0;4,3
PC000430;16/09/2026;2;25,0;9660,86;🟡 Planejado;E;Fornecedor Alfa;82,0;4,4
PC000430;31/10/2026;3;25,0;9909,93;🟡 Planejado;E;Fornecedor Alfa;81,0;4,5
PC000430;15/12/2026;5;25,0;9859,69;🟡 Planejado;E;Fornecedor Alfa;81,0;4,5
PC000430;29/01/2027;6;25,0;9786,53;🟡 Planejado;E;Fornecedor Alfa;81,0;4,5
PC000494;04/08/2026;1;89,0;3604,56;🚨 Urgente (até 7 dias);E;Fornecedor Delta;40,0;9,1
PC000494;18/09/2026;2;50,0;2037,46;🟡 Planejado;E;Fornecedor Delta;40,0;9,1
PC000494;02/11/2026;4;50,0;2037,46;🟡 Planejado;E;Fornecedor Delta;40,0;9,1
PC000494;17/12/2026;5;50,0;2037,46;🟡 Planejado;E;Fornecedor Delta;40,0;9,1
PC000240;30/10/2026;3;27,0;2397,37;🟡 Planejado;E;Fornecedor Alfa;76,0;4,8
PC000240;02/12/2026;5;37,0;3319,86;🟡 Planejado;E;Fornecedor Alfa;57,0;6,4
PC000240;12/01/2027;6;38,0;3392,35;🟡 Planejado;E;Fornecedor Alfa;54,0;6,8
PC000607;22/08/2026;1;53,0;2004,28;🔴 Prioritário (até 30 dias);E;Fornecedor Gamma;39,0;9,4
PC000607;06/10/2026;3;52,0;1975,49;🟡 Planejado;E;Fornecedor Gamma;39,0;9,4
PC000607;20/11/2026;4;52,0;1975,49;🟡 Planejado;E;Fornecedor Gamma;39,0;9,4
PC000607;04/01/2027;6;52,0;1975,49;🟡 Planejado;E;Fornecedor Gamma;39,0;9,4
PC000622;03/09/2026;2;52,0;1801,73;🟡 Planejado;E;Fornecedor Gamma;46,0;7,9
PC000622;21/10/2026;3;43,0;1474,58;🟡 Planejado;E;Fornecedor Gamma;48,0;7,6
PC000622;08/11/2026;4;63,0;2166,3;🟡 Planejado;E;Fornecedor Gamma;33,0;11,1
PC000622;21/12/2026;5;64,0;2229,61;🟡 Planejado;E;Fornecedor Gamma;32,0;11,5
PC000622;25/01/2027;6;73,0;2513,67;🟡 Planejado;E;Fornecedor Gamma;28,0;13,0
PC000961;06/09/2026;2;36,0;2189,38;🟡 Planejado;E;Fornecedor Delta;57,0;6,4
PC000961;21/10/2026;3;36,0;2152,74;🟡 Planejado;E;Fornecedor Delta;57,0;6,4
PC000961;05/12/2026;5;36,0;2152,74;🟡 Planejado;E;Fornecedor Delta;57,0;6,4
PC000961;19/01/2027;6;36,0;2152,74;🟡 Planejado;E;Fornecedor Delta;57,0;6,4
PC000101;04/08/2026;1;77,0;2582,42;🚨 Urgente (até 7 dias);E;Fornecedor Beta;54,0;6,8
PC000101;03/10/2026;3;71,0;2397,41;🟡 Planejado;E;Fornecedor Beta;41,0;8,9
PC000101;22/11/2026;4;47,0;1573,72;🟡 Planejado;E;Fornecedor Beta;44,0;8,4
PC000101;24/12/2026;5;54,0;1819,27;🟡 Planejado;E;Fornecedor Beta;37,0;9,8
PC000191;04/08/2026;1;47,0;1762,99;🚨 Urgente (até 7 dias);E;Fornecedor Delta;67,0;5,4
PC000191;10/09/2026;2;35,0;1322,25;🟡 Planejado;E;Fornecedor Delta;59,0;6,2
PC000191;25/10/2026;3;36,0;1342,37;🟡 Planejado;E;Fornecedor Delta;58,0;6,3
PC000191;28/11/2026;4;40,0;1528,11;🟡 Planejado;E;Fornecedor Delta;51,0;7,2
PC000191;27/12/2026;5;49,0;1847,27;🟡 Planejado;E;Fornecedor Delta;42,0;8,7
PC000455;04/08/2026;1;63,0;1350,62;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;40,0;9,2
PC000455;09/09/2026;2;60,0;1293,37;🟡 Planejado;E;Fornecedor Gamma;34,0;10,7
PC000455;21/10/2026;3;63,0;1351,36;🟡 Planejado;E;Fornecedor Gamma;33,0;11,2
PC000455;02/12/2026;5;96,0;2059,27;🟡 Planejado;E;Fornecedor Gamma;26,0;14,2
PC000455;12/01/2027;6;84,0;1799,72;🟡 Planejado;E;Fornecedor Gamma;24,0;15,1
PC000867;10/08/2026;1;42,0;1142,77;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;49,0;7,4
PC000867;21/09/2026;2;44,0;1190,23;🟡 Planejado;E;Fornecedor Alfa;47,0;7,8
PC000867;19/10/2026;3;55,0;1499,25;🟡 Planejado;E;Fornecedor Alfa;37,0;9,8
PC000867;02/12/2026;5;72,0;1936,47;🟡 Planejado;E;Fornecedor Alfa;31,0;11,7
PC000867;14/01/2027;6;69,0;1861,01;🟡 Planejado;E;Fornecedor Alfa;30,0;12,2
PC000423;04/08/2026;1;63,0;1661,88;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;53,0;6,9
PC000423;18/09/2026;2;39,0;1018,41;🟡 Planejado;E;Fornecedor Alfa;53,0;6,9
PC000423;09/10/2026;3;54,0;1412,21;🟡 Planejado;E;Fornecedor Alfa;38,0;9,6
PC000423;26/11/2026;4;53,0;1396,91;🟡 Planejado;E;Fornecedor Alfa;39,0;9,4
PC000423;20/12/2026;5;68,0;1795,58;🟡 Planejado;E;Fornecedor Alfa;30,0;12,1
PC000319;20/09/2026;2;23,0;1009,42;🟡 Planejado;E;Fornecedor Beta;90,0;4,1
PC000319;11/10/2026;3;31,0;1373,54;🟡 Planejado;E;Fornecedor Beta;65,0;5,6
PC000319;20/11/2026;4;34,0;1487,39;🟡 Planejado;E;Fornecedor Beta;61,0;6,0
PC000319;01/01/2027;6;47,0;2093,65;🟡 Planejado;E;Fornecedor Beta;49,0;7,5
PC000598;04/08/2026;1;41,0;1754,86;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;71,0;5,1
PC000598;15/09/2026;2;30,0;1299,64;🟡 Planejado;E;Fornecedor Alfa;68,0;5,4
PC000598;28/10/2026;3;31,0;1319,17;🟡 Planejado;E;Fornecedor Alfa;66,0;5,5
PC000598;11/12/2026;5;32,0;1360,97;🟡 Planejado;E;Fornecedor Alfa;65,0;5,6
PC000598;25/01/2027;6;31,0;1355,34;🟡 Planejado;E;Fornecedor Alfa;65,0;5,6
PC000014;04/08/2026;1;42,0;1077,49;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;52,0;7,0
PC000014;17/09/2026;2;40,0;1004,65;🟡 Planejado;E;Fornecedor Alfa;51,0;7,1
PC000014;15/10/2026;3;51,0;1293,41;🟡 Planejado;E;Fornecedor Alfa;41,0;9,0
PC000014;21/11/2026;4;57,0;1446,62;🟡 Planejado;E;Fornecedor Alfa;36,0;10,1
PC000014;31/12/2026;5;61,0;1540,53;🟡 Planejado;E;Fornecedor Alfa;34,0;10,8
PC000998;04/08/2026;1;53,0;2057,83;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;48,0;7,7
PC000998;13/09/2026;2;46,0;1781,66;🟡 Planejado;E;Fornecedor Gamma;44,0;8,3
PC000998;15/10/2026;3;55,0;2110,5;🟡 Planejado;E;Fornecedor Gamma;37,0;9,9
PC000998;20/11/2026;4;62,0;2370,73;🟡 Planejado;E;Fornecedor Gamma;33,0;11,1
PC000998;27/12/2026;5;69,0;2668,34;🟡 Planejado;E;Fornecedor Gamma;30,0;12,3
PC000169;04/08/2026;1;165,0;1781,04;🚨 Urgente (até 7 dias);E;Fornecedor Alfa;24,0;15,0
PC000169;19/09/2026;2;84,0;904,54;🟡 Planejado;E;Fornecedor Alfa;25,0;14,9
PC000169;31/10/2026;3;87,0;936,01;🟡 Planejado;E;Fornecedor Alfa;24,0;15,5
PC000169;28/11/2026;4;105,0;1139,15;🟡 Planejado;E;Fornecedor Alfa;19,0;18,8
PC000169;26/12/2026;5;130,0;1402,23;🟡 Planejado;E;Fornecedor Alfa;16,0;23,0
PC000605;04/08/2026;1;74,0;2871,6;🚨 Urgente (até 7 dias);E;Fornecedor Beta;52,0;7,1
PC000605;23/09/2026;2;37,0;1422,63;🟡 Planejado;E;Fornecedor Beta;55,0;6,6
PC000605;24/10/2026;3;44,0;1700,1;🟡 Planejado;E;Fornecedor Beta;46,0;7,9
PC000605;22/11/2026;4;55,0;2114,72;🟡 Planejado;E;Fornecedor Beta;38,0;9,6
PC000605;05/01/2027;6;54,0;2097,55;🟡 Planejado;E;Fornecedor Beta;38,0;9,6
PC000651;20/08/2026;1;42,0;999,69;🔴 Prioritário (até 30 dias);E;Fornecedor Gamma;49,0;7,4
PC000651;04/10/2026;3;41,0;984,0;🟡 Planejado;E;Fornecedor Gamma;49,0;7,4
PC000651;18/11/2026;4;41,0;984,0;🟡 Planejado;E;Fornecedor Gamma;49,0;7,4
PC000651;02/01/2027;6;41,0;984,0;🟡 Planejado;E;Fornecedor Gamma;49,0;7,4
PC000677;04/08/2026;1;20,0;873,02;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;123,0;3,0
PC000677;13/09/2026;2;18,0;795,34;🟡 Planejado;E;Fornecedor Gamma;113,0;3,2
PC000677;16/10/2026;3;21,0;936,71;🟡 Planejado;E;Fornecedor Gamma;96,0;3,8
PC000677;24/11/2026;4;23,0;1018,09;🟡 Planejado;E;Fornecedor Gamma;88,0;4,1
PC000677;29/12/2026;5;26,0;1155,79;🟡 Planejado;E;Fornecedor Gamma;78,0;4,7
PC000677;23/01/2027;6;33,0;1450,64;🟡 Planejado;E;Fornecedor Gamma;62,0;5,9
PC000301;02/09/2026;1;39,0;855,21;🔴 Prioritário (até 30 dias);E;Fornecedor Delta;52,0;7,0
PC000301;17/10/2026;3;43,0;940,31;🟡 Planejado;E;Fornecedor Delta;48,0;7,6
PC000301;19/11/2026;4;50,0;1100,02;🟡 Planejado;E;Fornecedor Delta;41,0;8,9
PC000301;13/12/2026;5;68,0;1483,15;🟡 Planejado;E;Fornecedor Delta;31,0;11,9
PC000301;23/01/2027;6;69,0;1525,43;🟡 Planejado;E;Fornecedor Delta;29,0;12,5
PC000516;04/08/2026;1;91,0;1027,11;🚨 Urgente (até 7 dias);E;Fornecedor Delta;33,0;11,1
PC000516;20/09/2026;2;61,0;695,64;🟡 Planejado;E;Fornecedor Delta;33,0;10,9
PC000516;21/10/2026;3;74,0;835,65;🟡 Planejado;E;Fornecedor Delta;28,0;13,1
PC000516;02/12/2026;5;81,0;924,09;🟡 Planejado;E;Fornecedor Delta;25,0;14,6
PC000516;06/01/2027;6;94,0;1069,75;🟡 Planejado;E;Fornecedor Delta;22,0;17,0
PC000202;11/08/2026;1;45,0;852,41;🔴 Prioritário (até 30 dias);E;Fornecedor Beta;45,0;8,0
PC000202;22/09/2026;2;47,0;885,05;🟡 Planejado;E;Fornecedor Beta;43,0;8,4
PC000202;27/10/2026;3;54,0;1012,0;🟡 Planejado;E;Fornecedor Beta;38,0;9,5
PC000202;02/12/2026;5;66,0;1246,34;🟡 Planejado;E;Fornecedor Beta;32,0;11,4
PC000202;14/01/2027;6;66,0;1238,31;🟡 Planejado;E;Fornecedor Beta;31,0;11,7
PC000435;03/09/2026;2;14,0;962,58;🟡 Planejado;E;Fornecedor Delta;164,0;2,2
PC000435;12/10/2026;3;14,0;973,75;🟡 Planejado;E;Fornecedor Delta;148,0;2,5
PC000435;15/11/2026;4;16,0;1125,32;🟡 Planejado;E;Fornecedor Delta;127,0;2,9
PC000435;14/12/2026;5;20,0;1416,02;🟡 Planejado;E;Fornecedor Delta;101,0;3,6
PC000629;04/08/2026;1;47,0;2368,43;🚨 Urgente (até 7 dias);E;Fornecedor Gamma;83,0;4,4
PC000629;22/09/2026;2;24,0;1193,97;🟡 Planejado;E;Fornecedor Gamma;87,0;4,2
PC000629;12/11/2026;4;22,0;1129,84;🟡 Planejado;E;Fornecedor Gamma;93,0;3,9
PC000629;29/12/2026;5;22,0;1092,0;🟡 Planejado;E;Fornecedor Gamma;95,0;3,9
PC000810;04/08/2026;1;37,0;1888,25;🚨 Urgente (até 7 dias);E;Fornecedor Delta;61,0;6,0
PC000810;19/09/2026;2;34,0;1725,69;🟡 Planejado;E;Fornecedor Delta;61,0;6,0
PC000810;03/11/2026;4;33,0;1712,13;🟡 Planejado;E;Fornecedor Delta;61,0;6,0
PC000810;18/12/2026;5;33,0;1709,03;🟡 Planejado;E;Fornecedor Delta;61,0;6,0
