Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC000712;48;Ensemble;4270,47;[4161.69, 4284.06, 4330.11, 4343.56, 4491.17, 4513.79];-2,5;ok;"{""ARIMA"": 519263.11389443884, ""ExponentialSmoothing"": 232605.31161432844, ""SARIMAX"": 319580.40887655556, ""Holt"": 496520.81766061747, ""Prophet"": 199600.60105764106, ""Croston"": 160452.25205313627, ""TSB"": 160452.25205313627, ""Ensemble"": 145919.29023348104}"
PC008701;48;Prophet;3888,96;[3819.7, 3918.56, 4208.33, 4158.66, 4400.84, 4618.79];-1,8;ok;"{""ARIMA"": 186918.70418998983, ""ExponentialSmoothing"": 34101.9465463443, ""SARIMAX"": 48510.26965276643, ""Holt"": 125107.94154030616, ""Prophet"": 29201.420965903653, ""Croston"": 41082.58012617808, ""TSB"": 41082.58012617808}"
PC001054;48;ExponentialSmoothing;3455,89;[7091.35, 3594.88, 3658.54, 3732.3, 3885.77, 3683.99];105,2;ok;"{""ARIMA"": 1336788.153019424, ""ExponentialSmoothing"": 81665.75771593185, ""SARIMAX"": 229050.063525351, ""Holt"": 3098855.028000152, ""Prophet"": 175591.85251343925, ""Croston"": 1573359.2367758334, ""TSB"": 1573359.2367758334}"
PC001632;48;Prophet;5203,31;[5133.37, 5191.59, 4912.99, 5090.81, 4916.15, 5291.32];-1,3;ok;"{""ARIMA"": 277251.29801876284, ""ExponentialSmoothing"": 153234.1642082995, ""SARIMAX"": 179222.80667864074, ""Holt"": 283229.5484872673, ""Prophet"": 90195.63680618483, ""Croston"": 315077.83581371413, ""TSB"": 315077.83581371413}"
PC009926;48;Ensemble;4170,55;[4417.1, 4404.37, 4504.57, 4501.78, 4622.92, 4736.41];5,9;ok;"{""ARIMA"": 454079.27952218865, ""ExponentialSmoothing"": 76458.82407593502, ""SARIMAX"": 22125.853822975707, ""Holt"": 322975.01461910247, ""Prophet"": 69753.82085119425, ""Croston"": 28523.107425242473, ""TSB"": 28523.107425242473, ""Ensemble"": 12310.986985452912}"
PC003954;48;ExponentialSmoothing;4211,04;[3796.65, 4027.21, 4205.47, 4656.22, 4559.3, 4898.22];-9,8;ok;"{""ARIMA"": 403331.0785015954, ""ExponentialSmoothing"": 138637.86915376395, ""SARIMAX"": 140382.7256831342, ""Holt"": 1200536.2109143029, ""Prophet"": 214772.34463401334, ""Croston"": 204485.73787407085, ""TSB"": 204485.73787407085}"
PC009429;48;Prophet;3754,21;[7201.51, 3927.96, 3757.71, 4038.46, 3791.94, 4107.36];91,8;ok;"{""ARIMA"": 1567969.1436868052, ""ExponentialSmoothing"": 47919.4051672713, ""SARIMAX"": 116676.67565424608, ""Holt"": 1607172.7311248516, ""Prophet"": 40783.82364612916, ""Croston"": 1545441.3488995105, ""TSB"": 1545441.3488995105}"
PC007022;48;SARIMAX;3384,79;[3896.08, 3999.48, 4081.27, 4489.43, 4490.44, 4791.02];15,1;ok;"{""ARIMA"": 243942.44781065916, ""ExponentialSmoothing"": 142977.42386080787, ""SARIMAX"": 95814.9735191927, ""Holt"": 431622.42921993166, ""Prophet"": 166015.95858664956, ""Croston"": 249487.89655318533, ""TSB"": 249487.89655318533}"
PC008399;16;ARIMA;13828,47;[13810.27, 13825.62, 13812.68, 13823.59, 13814.39, 13822.15];-0,1;ok;"{""ARIMA"": 195358.30558168155, ""ExponentialSmoothing"": 209490.34867044594, ""SARIMAX"": Infinity, ""Holt"": 232084.9114596781, ""Prophet"": 34218121337.96162, ""Croston"": 586037.9770873076, ""TSB"": 586037.9770873076, ""Ensemble"": 201427.40816342112}"
PC003009;48;Prophet;3944,64;[6827.28, 3789.4, 3907.22, 3453.52, 3703.03, 3548.2];73,1;ok;"{""ARIMA"": 1240325.9361000827, ""ExponentialSmoothing"": 52786.43496512121, ""SARIMAX"": 74683.97127605174, ""Holt"": 1620062.9202219816, ""Prophet"": 45206.70608735851, ""Croston"": 1289742.8717470088, ""TSB"": 1289742.8717470088}"
PC006621;48;Prophet;5059,12;[4905.31, 5106.84, 5040.82, 4744.7, 5166.46, 5131.48];-3,0;ok;"{""ARIMA"": 328608.6758238795, ""ExponentialSmoothing"": 186723.64928663682, ""SARIMAX"": 137334.95267369915, ""Holt"": 358470.50451428135, ""Prophet"": 121195.0641493133, ""Croston"": 389307.15527047147, ""TSB"": 389307.15527047147}"
PC000223;48;SARIMAX;3878,55;[7354.39, 3771.66, 3920.82, 3820.39, 3813.27, 4157.7];89,6;ok;"{""ARIMA"": 1037709.376522415, ""ExponentialSmoothing"": 95852.48894222813, ""SARIMAX"": 87612.17588790356, ""Holt"": 1157152.8767922146, ""Prophet"": 110690.72180064853, ""Croston"": 1063779.7842816361, ""TSB"": 1063779.7842816361, ""Ensemble"": 96202.37732468788}"
PC006258;48;ExponentialSmoothing;3648,62;[6905.78, 3750.28, 3926.52, 3770.46, 3829.94, 3878.74];89,3;ok;"{""ARIMA"": 1850512.715867796, ""ExponentialSmoothing"": 69449.0239193701, ""SARIMAX"": 91763.09821176261, ""Holt"": 2214605.204201756, ""Prophet"": 88126.12359754315, ""Croston"": 1945176.6446245539, ""TSB"": 1945176.6446245539}"
PC004434;48;Prophet;5097,55;[5071.72, 4916.56, 5235.44, 4664.88, 5044.41, 5424.79];-0,5;ok;"{""ARIMA"": 159891.02155946734, ""ExponentialSmoothing"": 83625.62181340576, ""SARIMAX"": 64437.06767819371, ""Holt"": 142590.6887846706, ""Prophet"": 59300.44269616184, ""Croston"": 239322.3428389622, ""TSB"": 239322.3428389622}"
PC007567;17;Croston;11947,18;[12239.17, 12239.17, 12239.17, 12239.17, 12239.17, 12239.17];2,4;ok;"{""ARIMA"": 199232.18789888403, ""ExponentialSmoothing"": 200928.47952314152, ""SARIMAX"": Infinity, ""Holt"": 191614.2766965558, ""Prophet"": 25061243943.937637, ""Croston"": 182520.9422491764, ""TSB"": 182520.9422491764, ""Ensemble"": 184225.17844014135}"
PC009230;48;SARIMAX;4139,34;[3683.16, 3981.17, 4462.89, 4345.88, 4570.17, 4964.74];-11,0;ok;"{""ARIMA"": 796396.4865179298, ""ExponentialSmoothing"": 39100.68678393783, ""SARIMAX"": 38245.344042977486, ""Holt"": 757872.5527002858, ""Prophet"": 53936.40693966083, ""Croston"": 110283.82858329201, ""TSB"": 110283.82858329201}"
PC008617;48;ExponentialSmoothing;3742,98;[3901.83, 4011.24, 4472.36, 4347.77, 4574.74, 5175.74];4,2;ok;"{""ARIMA"": 419043.48817816237, ""ExponentialSmoothing"": 104576.82683723596, ""SARIMAX"": 145893.98745813264, ""Holt"": 436112.5665254307, ""Prophet"": 141850.056058409, ""Croston"": 226237.69913766894, ""TSB"": 226237.69913766894}"
PC001160;48;SARIMAX;3768,52;[3814.57, 3911.66, 4291.35, 4350.23, 4744.27, 4946.47];1,2;ok;"{""ARIMA"": 428243.4639795466, ""ExponentialSmoothing"": 51700.79619209561, ""SARIMAX"": 51301.61614247879, ""Holt"": 418493.51334504, ""Prophet"": 66994.41251548943, ""Croston"": 173720.52017291743, ""TSB"": 173720.52017291743}"
PC009310;48;ExponentialSmoothing;3426,07;[7305.43, 3773.77, 3486.94, 3778.72, 3726.59, 4020.19];113,2;ok;"{""ARIMA"": 1990623.240786555, ""ExponentialSmoothing"": 145998.63152389272, ""SARIMAX"": 275825.7152905312, ""Holt"": 3072415.5542502403, ""Prophet"": 187068.39489601005, ""Croston"": 2088024.2624373867, ""TSB"": 2088024.2624373867}"
PC008747;48;SARIMAX;4152,58;[7565.77, 4446.71, 3993.94, 3775.44, 3912.37, 4578.31];82,2;ok;"{""ARIMA"": 1605470.5575295116, ""ExponentialSmoothing"": 74955.85768133774, ""SARIMAX"": 52910.251433198915, ""Holt"": 1806977.2102216126, ""Prophet"": 94924.98979081282, ""Croston"": 1562501.498886137, ""TSB"": 1562501.498886137}"
PC003957;48;Prophet;4523,47;[4391.98, 4208.2, 4083.74, 4211.74, 4271.44, 4483.03];-2,9;ok;"{""ARIMA"": 43270.54739868419, ""ExponentialSmoothing"": 67980.10234831156, ""SARIMAX"": 164793.38744574378, ""Holt"": 88802.07900996623, ""Prophet"": 32388.543475167262, ""Croston"": 44074.95745279052, ""TSB"": 44074.95745279052}"
PC004010;48;ExponentialSmoothing;3718,91;[7121.61, 3634.39, 3751.67, 3794.88, 3905.09, 3920.82];91,5;ok;"{""ARIMA"": 1759257.6338722566, ""ExponentialSmoothing"": 71578.86171929234, ""SARIMAX"": 87269.5335490398, ""Holt"": 2250568.8543594894, ""Prophet"": 107292.04229020822, ""Croston"": 1832138.213621049, ""TSB"": 1832138.213621049}"
PC008680;48;ExponentialSmoothing;3354,55;[7250.57, 3830.72, 3646.32, 3596.51, 3608.34, 3927.21];116,1;ok;"{""ARIMA"": 911630.5923792465, ""ExponentialSmoothing"": 228791.40347258592, ""SARIMAX"": 254052.9238178418, ""Holt"": 890217.9794585396, ""Prophet"": 231304.60780352287, ""Croston"": 905511.025347182, ""TSB"": 905511.025347182, ""Ensemble"": 233920.47048919697}"
PC003679;48;Prophet;3777,84;[7165.91, 3973.54, 3477.09, 3765.26, 3658.33, 4078.65];89,7;ok;"{""ARIMA"": 1302455.6592581694, ""ExponentialSmoothing"": 223192.66458967907, ""SARIMAX"": 278581.52487566666, ""Holt"": 1341486.4606843826, ""Prophet"": 212744.07980589048, ""Croston"": 1343822.8636484675, ""TSB"": 1343822.8636484675}"
PC002399;48;ARIMA;3993,82;[4394.55, 4305.28, 4325.17, 4320.73, 4321.72, 4321.5];10,0;ok;"{""ARIMA"": 79924.41433782426, ""ExponentialSmoothing"": 165826.91400052796, ""SARIMAX"": 146755.59087857857, ""Holt"": 81472.5377356928, ""Prophet"": 197456.34615392782, ""Croston"": 81243.64755157802, ""TSB"": 81243.64755157802, ""Ensemble"": 80786.27999628788}"
PC009171;48;SARIMAX;4698,41;[4905.83, 4903.87, 5084.74, 5023.12, 4949.82, 5011.79];4,4;ok;"{""ARIMA"": 156714.23387067582, ""ExponentialSmoothing"": 90908.60780527552, ""SARIMAX"": 83018.91567783878, ""Holt"": 153746.04457826947, ""Prophet"": 118754.91912197966, ""Croston"": 238708.93656639894, ""TSB"": 238708.93656639894}"
PC005251;48;Ensemble;4130,84;[4329.19, 4396.81, 4422.2, 4378.25, 4384.79, 4437.65];4,8;ok;"{""ARIMA"": 128699.68365180433, ""ExponentialSmoothing"": 142825.50414739488, ""SARIMAX"": 128012.06420766255, ""Holt"": 143179.7554564761, ""Prophet"": 159872.87790821682, ""Croston"": 124003.05912878546, ""TSB"": 124003.05912878546, ""Ensemble"": 120051.40153205744}"
PC009358;48;Prophet;5106,04;[4959.99, 4851.19, 5010.59, 4833.94, 4957.38, 5262.07];-2,9;ok;"{""ARIMA"": 98815.58577205059, ""ExponentialSmoothing"": 114227.64746903618, ""SARIMAX"": 97199.6266065133, ""Holt"": 76982.88643318729, ""Prophet"": 37565.89167435957, ""Croston"": 185742.4391027688, ""TSB"": 185742.4391027688}"
PC006240;48;SARIMAX;4064,59;[4293.62, 4222.85, 4256.02, 4248.77, 3806.01, 4354.9];5,6;ok;"{""ARIMA"": 61777.24593746231, ""ExponentialSmoothing"": 41747.8201159918, ""SARIMAX"": 35301.47135983768, ""Holt"": 54548.19407756137, ""Prophet"": 86009.34155996436, ""Croston"": 55891.13747529816, ""TSB"": 55891.13747529816}"
PC001350;48;Prophet;4935,37;[5185.86, 4961.44, 5384.8, 5009.4, 4976.9, 5282.8];5,1;ok;"{""ARIMA"": 50874.78681001231, ""ExponentialSmoothing"": 49176.50796545242, ""SARIMAX"": 128287.24506157008, ""Holt"": 127823.7081381455, ""Prophet"": 37006.0794380138, ""Croston"": 136110.41243690028, ""TSB"": 136110.41243690028}"
PC005827;48;ARIMA;4317,34;[4311.4, 4310.47, 4310.33, 4310.3, 4310.3, 4310.3];-0,1;ok;"{""ARIMA"": 128271.80513933675, ""ExponentialSmoothing"": 223131.50999130795, ""SARIMAX"": 224193.46938542475, ""Holt"": 133944.6385645821, ""Prophet"": 199135.92733527705, ""Croston"": 130123.57537574077, ""TSB"": 130123.57537574077, ""Ensemble"": 129424.86998815891}"
PC004851;48;Ensemble;4153,15;[4570.36, 4545.4, 4525.43, 4509.45, 4496.67, 4486.44];10,0;ok;"{""ARIMA"": 166568.73191792538, ""ExponentialSmoothing"": 283546.2245250139, ""SARIMAX"": 293771.4004727181, ""Holt"": 150448.34467607233, ""Prophet"": 230740.24088269597, ""Croston"": 145076.1161214064, ""TSB"": 145076.1161214064, ""Ensemble"": 142448.67529778162}"
PC004671;48;ExponentialSmoothing;3937,16;[7186.59, 3938.22, 3998.59, 3708.46, 3908.17, 4095.12];82,5;ok;"{""ARIMA"": 1015684.5195083186, ""ExponentialSmoothing"": 160762.66195088785, ""SARIMAX"": 292539.93770267273, ""Holt"": 938671.717519075, ""Prophet"": 198631.97040973217, ""Croston"": 1023031.827495746, ""TSB"": 1023031.827495746}"
PC006545;48;Ensemble;4250,31;[4512.27, 4301.53, 4327.57, 4164.74, 4577.22, 5005.97];6,2;ok;"{""ARIMA"": 170196.11836015506, ""ExponentialSmoothing"": 112346.41140023789, ""SARIMAX"": 100689.98734578531, ""Holt"": 140635.43688888018, ""Prophet"": 101783.08960711368, ""Croston"": 155001.8188552377, ""TSB"": 155001.8188552377, ""Ensemble"": 96327.35879779591}"
PC009512;48;ARIMA;4002,98;[4244.01, 4290.14, 4298.97, 4300.66, 4300.99, 4301.05];6,0;ok;"{""ARIMA"": 92262.21370417788, ""ExponentialSmoothing"": 274215.7567667895, ""SARIMAX"": 312368.92520106153, ""Holt"": 133799.627387583, ""Prophet"": 264528.1372001837, ""Croston"": 115085.78869149262, ""TSB"": 115085.78869149262, ""Ensemble"": 105774.28799749014}"
PC008309;18;ExponentialSmoothing;12496,4;[11577.41, 11578.86, 11580.02, 11580.95, 11581.69, 11582.29];-7,4;ok;"{""ARIMA"": 2336364.0263302005, ""ExponentialSmoothing"": 637821.5657154308, ""SARIMAX"": Infinity, ""Holt"": 642412.9623130201, ""Prophet"": 355413207.2954266, ""Croston"": 641074.1102041649, ""TSB"": 641074.1102041649, ""Ensemble"": 639547.7509778203}"
PC008058;48;Croston;3865,93;[4255.13, 4255.13, 4255.13, 4255.13, 4255.13, 4255.13];10,1;ok;"{""ARIMA"": 965778.89832485, ""ExponentialSmoothing"": 321610.1938977959, ""SARIMAX"": 354813.7362306013, ""Holt"": 983157.9206869594, ""Prophet"": 330156.70049158967, ""Croston"": 235171.53013210106, ""TSB"": 235171.53013210106}"
PC001055;48;Croston;4137,76;[4313.23, 4313.23, 4313.23, 4313.23, 4313.23, 4313.23];4,2;ok;"{""ARIMA"": 58061.047331941954, ""ExponentialSmoothing"": 72581.63474803774, ""SARIMAX"": 68793.35285265296, ""Holt"": 79433.22222817196, ""Prophet"": 77486.4069896129, ""Croston"": 55984.8518878361, ""TSB"": 55984.8518878361, ""Ensemble"": 56451.45297748947}"
PC004691;48;SARIMAX;4744,57;[4738.08, 4891.56, 5015.0, 4930.64, 4964.92, 4999.99];-0,1;ok;"{""ARIMA"": 111676.43744327978, ""ExponentialSmoothing"": 83787.35307176005, ""SARIMAX"": 54658.14815557294, ""Holt"": 110354.46393329029, ""Prophet"": 103750.29414767634, ""Croston"": 216327.31441802296, ""TSB"": 216327.31441802296}"
PC002847;48;Ensemble;4902,87;[4754.41, 4977.85, 4698.47, 4956.79, 4680.8, 5195.6];-3,0;ok;"{""ARIMA"": 196608.88077066184, ""ExponentialSmoothing"": 131097.8459761548, ""SARIMAX"": 122755.24319938204, ""Holt"": 186020.31102835483, ""Prophet"": 131657.8724576216, ""Croston"": 295793.4466065128, ""TSB"": 295793.4466065128, ""Ensemble"": 122622.7531085961}"
PC001371;48;ExponentialSmoothing;4123,45;[4137.7, 4227.48, 4303.39, 4280.85, 4428.78, 4353.96];0,3;ok;"{""ARIMA"": 148804.01630220233, ""ExponentialSmoothing"": 91460.83037199338, ""SARIMAX"": 98632.24643110315, ""Holt"": 159656.52058099597, ""Prophet"": 122820.83709630725, ""Croston"": 162345.04804281742, ""TSB"": 162345.04804281742}"
PC007612;48;Prophet;4093,8;[7160.52, 3724.92, 3802.91, 4062.44, 3751.93, 3929.18];74,9;ok;"{""ARIMA"": 1526607.3399071114, ""ExponentialSmoothing"": 69812.19193133358, ""SARIMAX"": 65102.401270152455, ""Holt"": 1602874.1283279613, ""Prophet"": 64760.522695977845, ""Croston"": 1502538.5125119786, ""TSB"": 1502538.5125119786, ""Ensemble"": 65472.08779441824}"
PC004906;48;Croston;4042,97;[4244.35, 4244.35, 4244.35, 4244.35, 4244.35, 4244.35];5,0;ok;"{""ARIMA"": 1177592.4232924962, ""ExponentialSmoothing"": 268206.1443699262, ""SARIMAX"": 271455.46373979404, ""Holt"": 930730.5099229204, ""Prophet"": 278536.239472469, ""Croston"": 116799.38517416712, ""TSB"": 116799.38517416712}"
PC004626;48;ARIMA;3757,05;[4274.33, 4280.88, 4280.97, 4280.97, 4280.97, 4280.97];13,8;ok;"{""ARIMA"": 128741.15746871923, ""ExponentialSmoothing"": 216587.363809217, ""SARIMAX"": 241100.72939502096, ""Holt"": 142789.49531155804, ""Prophet"": 252081.56262851585, ""Croston"": 135170.21365481513, ""TSB"": 135170.21365481513, ""Ensemble"": 132309.56634848026}"
PC004839;48;Croston;4072,63;[4205.37, 4205.37, 4205.37, 4205.37, 4205.37, 4205.37];3,3;ok;"{""ARIMA"": 110086.42785964238, ""ExponentialSmoothing"": 135398.2981680145, ""SARIMAX"": 105739.29618420776, ""Holt"": 105713.49311534042, ""Prophet"": 152468.64014581862, ""Croston"": 105657.83580847575, ""TSB"": 105657.83580847575, ""Ensemble"": 105676.26219717016}"
PC001324;48;Holt;4054,76;[4177.57, 4165.56, 4155.95, 4148.26, 4142.11, 4137.19];3,0;ok;"{""ARIMA"": 12830.838075165826, ""ExponentialSmoothing"": 39785.30432972819, ""SARIMAX"": 24048.112039024712, ""Holt"": 11149.233821555754, ""Prophet"": 65758.12130051288, ""Croston"": 17751.33304780577, ""TSB"": 17751.33304780577}"
PC000003;48;Ensemble;3983,48;[4210.04, 4175.71, 4237.02, 4221.8, 4253.06, 4314.48];5,7;ok;"{""ARIMA"": 194902.01645292682, ""ExponentialSmoothing"": 129101.49983266626, ""SARIMAX"": 202500.3028215605, ""Holt"": 217830.8941568126, ""Prophet"": 121020.79163512688, ""Croston"": 109948.41227367248, ""TSB"": 109948.41227367248, ""Ensemble"": 106380.43092995392}"
PC000624;48;Prophet;3634,83;[7143.27, 3708.7, 3873.5, 3825.03, 3989.37, 3923.55];96,5;ok;"{""ARIMA"": 1501548.4895858292, ""ExponentialSmoothing"": 57618.97659149458, ""SARIMAX"": 74226.73822699637, ""Holt"": 1746031.796581544, ""Prophet"": 55301.47085262875, ""Croston"": 1581570.6094112666, ""TSB"": 1581570.6094112666}"
PC007382;48;Prophet;3957,98;[6933.54, 3957.31, 3885.5, 3920.85, 3841.08, 4136.26];75,2;ok;"{""ARIMA"": 1241167.3927344156, ""ExponentialSmoothing"": 95443.92293500481, ""SARIMAX"": 240403.5522092665, ""Holt"": 1446522.7622128467, ""Prophet"": 85492.984119907, ""Croston"": 1259347.4262296788, ""TSB"": 1259347.4262296788}"
PC007869;48;SARIMAX;3481,5;[7500.99, 3778.39, 3556.22, 3720.49, 3518.54, 3555.86];115,5;ok;"{""ARIMA"": 983543.7834649365, ""ExponentialSmoothing"": 118143.54684461355, ""SARIMAX"": 96728.73188844434, ""Holt"": 1315549.0493112355, ""Prophet"": 114231.83705946495, ""Croston"": 1044777.4131590663, ""TSB"": 1044777.4131590663, ""Ensemble"": 106764.99243341666}"
PC007658;48;Prophet;3813,23;[3492.1, 3819.71, 3927.92, 4268.94, 4317.0, 4765.85];-8,4;ok;"{""ARIMA"": 338528.47882868495, ""ExponentialSmoothing"": 131752.28974339282, ""SARIMAX"": 138902.0982214361, ""Holt"": 287209.38309437287, ""Prophet"": 108989.7371080814, ""Croston"": 189614.45920622023, ""TSB"": 189614.45920622023, ""Ensemble"": 118802.83960802694}"
PC003733;48;Croston;4279,63;[4194.83, 4194.83, 4194.83, 4194.83, 4194.83, 4194.83];-2,0;ok;"{""ARIMA"": 40696.96388750854, ""ExponentialSmoothing"": 73710.93586970771, ""SARIMAX"": 75836.11779700249, ""Holt"": 48425.59210889059, ""Prophet"": 88263.58885727695, ""Croston"": 35193.06630096363, ""TSB"": 35193.06630096363, ""Ensemble"": 36781.9672309818}"
PC002598;48;ExponentialSmoothing;3873,63;[6581.91, 3584.12, 3744.14, 3791.26, 3839.21, 4096.77];69,9;ok;"{""ARIMA"": 1717379.661764458, ""ExponentialSmoothing"": 31385.290745895283, ""SARIMAX"": 34902.2833396628, ""Holt"": 1958680.6683739538, ""Prophet"": 37689.333283971464, ""Croston"": 1792158.1122950662, ""TSB"": 1792158.1122950662, ""Ensemble"": 32586.856193932694}"
PC003070;17;ExponentialSmoothing;10727,68;[11659.61, 11622.97, 11586.52, 11550.25, 11514.16, 11478.25];8,7;ok;"{""ARIMA"": 960588.6310762772, ""ExponentialSmoothing"": 864554.767922876, ""SARIMAX"": Infinity, ""Holt"": 1265045.1249156755, ""Prophet"": 5524705591.032521, ""Croston"": 1169541.2784091139, ""TSB"": 1169541.2784091139}"
PC009008;48;SARIMAX;3702,67;[7082.46, 3487.48, 3681.04, 3383.8, 3838.47, 3262.81];91,3;ok;"{""ARIMA"": 1440500.500076689, ""ExponentialSmoothing"": 69876.36407673392, ""SARIMAX"": 19970.57560643812, ""Holt"": 1960471.7056035746, ""Prophet"": 117608.6124714163, ""Croston"": 1515500.537138032, ""TSB"": 1515500.537138032}"
PC004969;48;Prophet;5062,19;[4785.48, 4860.64, 4795.63, 4701.61, 4678.93, 5020.26];-5,5;ok;"{""ARIMA"": 251210.39292729445, ""ExponentialSmoothing"": 147159.49986409504, ""SARIMAX"": 119995.3786940694, ""Holt"": 254729.320334386, ""Prophet"": 64837.638152700034, ""Croston"": 303831.3098282483, ""TSB"": 303831.3098282483}"
PC004196;48;ExponentialSmoothing;3722,22;[7254.99, 3379.07, 3644.46, 3675.85, 3661.46, 3753.24];94,9;ok;"{""ARIMA"": 1545928.2908454218, ""ExponentialSmoothing"": 47406.14979342621, ""SARIMAX"": 64118.731466323174, ""Holt"": 1954857.2457785245, ""Prophet"": 71028.74848900361, ""Croston"": 1649000.3107187971, ""TSB"": 1649000.3107187971}"
PC005833;16;Ensemble;13601,68;[12770.18, 12772.81, 12774.92, 12776.6, 12777.95, 12779.03];-6,1;ok;"{""ARIMA"": 1457023.8006553873, ""ExponentialSmoothing"": 1473437.9234155053, ""SARIMAX"": Infinity, ""Holt"": 1419521.7566553121, ""Prophet"": 3688856443.230738, ""Croston"": 1441678.8353038197, ""TSB"": 1441678.8353038197, ""Ensemble"": 1226768.6677699538}"
PC000753;48;Ensemble;3838,58;[4104.27, 4276.26, 4319.05, 4346.33, 4447.03, 4407.1];6,9;ok;"{""ARIMA"": 112694.90749604064, ""ExponentialSmoothing"": 105514.62843502307, ""SARIMAX"": 90246.79960745882, ""Holt"": 221872.49793448867, ""Prophet"": 109591.13310022873, ""Croston"": 99476.09622053408, ""TSB"": 99476.09622053408, ""Ensemble"": 86293.81957144386}"
PC000750;19;Ensemble;10741,19;[10945.23, 10918.25, 10923.13, 10922.25, 10922.41, 10922.38];1,9;ok;"{""ARIMA"": 1139395.0989476952, ""ExponentialSmoothing"": 1161502.3966596273, ""SARIMAX"": Infinity, ""Holt"": 1301481.1173453007, ""Prophet"": 11292117.719003044, ""Croston"": 1153704.0503204323, ""TSB"": 1153704.0503204323, ""Ensemble"": 1138682.955707276}"
PC005834;48;Holt;4329,91;[4385.73, 4400.47, 4412.27, 4421.71, 4429.26, 4435.3];1,3;ok;"{""ARIMA"": 98405.15758552705, ""ExponentialSmoothing"": 118100.72370616319, ""SARIMAX"": 134943.01244627507, ""Holt"": 90034.23393192275, ""Prophet"": 113700.91905238324, ""Croston"": 94965.17992652686, ""TSB"": 94965.17992652686, ""Ensemble"": 92499.82173322992}"
PC002933;48;ARIMA;4378,13;[4257.3, 4228.47, 4221.6, 4219.96, 4219.56, 4219.47];-2,8;ok;"{""ARIMA"": 57944.06268055461, ""ExponentialSmoothing"": 117507.00005576725, ""SARIMAX"": 133951.8196486196, ""Holt"": 87461.87743498648, ""Prophet"": 157945.55572982194, ""Croston"": 62543.93863243167, ""TSB"": 62543.93863243167, ""Ensemble"": 60178.887861187424}"
PC004827;48;Prophet;4405,87;[4421.63, 4245.29, 4337.5, 4224.99, 4258.08, 4536.18];0,4;ok;"{""ARIMA"": 47148.59867397495, ""ExponentialSmoothing"": 19287.67900013906, ""SARIMAX"": 51819.45900812212, ""Holt"": 41155.244277556325, ""Prophet"": 17767.546238194314, ""Croston"": 38561.94139864004, ""TSB"": 38561.94139864004}"
