Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_data_ml;_periodo_ml;_periodo_val
PC000695;Arrefecimento;01/12/2022;24;6380,63;Loja Norte;2022-12-01;2022-12;2022-12
PC000695;Arrefecimento;01/01/2023;18;4785,47;Loja Norte;2023-01-01;2023-01;2023-01
PC000695;Arrefecimento;01/02/2023;16;4253,75;Loja Norte;2023-02-01;2023-02;2023-02
PC000695;Arrefecimento;01/03/2023;17;4519,61;Loja Norte;2023-03-01;2023-03;2023-03
PC000695;Arrefecimento;01/04/2023;17;4519,61;Loja Norte;2023-04-01;2023-04;2023-04
PC000695;Arrefecimento;01/05/2023;17;4519,61;Loja Norte;2023-05-01;2023-05;2023-05
PC000695;Arrefecimento;01/06/2023;19;5051,33;Loja Norte;2023-06-01;2023-06;2023-06
PC000695;Arrefecimento;01/07/2023;17;4519,61;Loja Norte;2023-07-01;2023-07;2023-07
PC000695;Arrefecimento;01/08/2023;16;4253,75;Loja Norte;2023-08-01;2023-08;2023-08
PC000695;Arrefecimento;01/09/2023;18;4785,47;Loja Norte;2023-09-01;2023-09;2023-09
PC000695;Arrefecimento;01/10/2023;18;4785,47;Loja Norte;2023-10-01;2023-10;2023-10
PC000695;Arrefecimento;01/11/2023;22;5848,91;Loja Norte;2023-11-01;2023-11;2023-11
PC000695;Arrefecimento;01/12/2023;27;7178,21;Loja Norte;2023-12-01;2023-12;2023-12
PC000695;Arrefecimento;01/01/2024;15;3987,89;Loja Norte;2024-01-01;2024-01;2024-01
PC000695;Arrefecimento;01/02/2024;18;4785,47;Loja Norte;2024-02-01;2024-02;2024-02
PC000695;Arrefecimento;01/03/2024;17;4519,61;Loja Norte;2024-03-01;2024-03;2024-03
PC000695;Arrefecimento;01/04/2024;15;3987,89;Loja Norte;2024-04-01;2024-04;2024-04
PC000695;Arrefecimento;01/05/2024;19;5051,33;Loja Norte;2024-05-01;2024-05;2024-05
PC000695;Arrefecimento;01/06/2024;17;4519,61;Loja Norte;2024-06-01;2024-06;2024-06
PC000695;Arrefecimento;01/07/2024;15;3987,89;Loja Norte;2024-07-01;2024-07;2024-07
PC000695;Arrefecimento;01/08/2024;13;3456,18;Loja Norte;2024-08-01;2024-08;2024-08
PC000695;Arrefecimento;01/09/2024;15;3987,89;Loja Norte;2024-09-01;2024-09;2024-09
PC000695;Arrefecimento;01/10/2024;15;3987,89;Loja Norte;2024-10-01;2024-10;2024-10
PC000695;Arrefecimento;01/11/2024;22;5848,91;Loja Norte;2024-11-01;2024-11;2024-11
PC000695;Arrefecimento;01/12/2024;22;5848,91;Loja Norte;2024-12-01;2024-12;2024-12
PC000695;Arrefecimento;01/01/2025;19;5051,33;Loja Norte;2025-01-01;2025-01;2025-01
PC000695;Arrefecimento;01/02/2025;20;5317,19;Loja Norte;2025-02-01;2025-02;2025-02
PC000695;Arrefecimento;01/03/2025;16;4253,75;Loja Norte;2025-03-01;2025-03;2025-03
PC000695;Arrefecimento;01/04/2025;15;3987,89;Loja Norte;2025-04-01;2025-04;2025-04
PC000695;Arrefecimento;01/05/2025;20;5317,19;Loja Norte;2025-05-01;2025-05;2025-05
PC000695;Arrefecimento;01/06/2025;17;4519,61;Loja Norte;2025-06-01;2025-06;2025-06
PC000695;Arrefecimento;01/07/2025;18;4785,47;Loja Norte;2025-07-01;2025-07;2025-07
PC000695;Arrefecimento;01/08/2025;16;4253,75;Loja Norte;2025-08-01;2025-08;2025-08
PC000695;Arrefecimento;01/09/2025;16;4253,75;Loja Norte;2025-09-01;2025-09;2025-09
PC000695;Arrefecimento;01/10/2025;18;4785,47;Loja Norte;2025-10-01;2025-10;2025-10
PC000695;Arrefecimento;01/11/2025;25;6646,49;Loja Norte;2025-11-01;2025-11;2025-11
PC000695;Arrefecimento;01/12/2025;28;7444,07;Loja Norte;2025-12-01;2025-12;2025-12
PC000695;Arrefecimento;01/01/2026;19;5051,33;Loja Norte;2026-01-01;2026-01;2026-01
PC000695;Arrefecimento;01/02/2026;18;4785,47;Loja Norte;2026-02-01;2026-02;2026-02
PC000695;Arrefecimento;01/03/2026;20;5317,19;Loja Norte;2026-03-01;2026-03;2026-03
PC000695;Arrefecimento;01/04/2026;22;5848,91;Loja Norte;2026-04-01;2026-04;2026-04
PC000695;Arrefecimento;01/05/2026;20;5317,19;Loja Norte;2026-05-01;2026-05;2026-05
PC000695;Arrefecimento;01/06/2026;15;3987,89;Loja Norte;2026-06-01;2026-06;2026-06
PC000695;Arrefecimento;01/07/2026;18;4785,47;Loja Norte;2026-07-01;2026-07;2026-07
PC000695;Arrefecimento;01/08/2026;18;4785,47;Loja Norte;2026-08-01;2026-08;2026-08
PC000699;Arrefecimento;01/09/2022;18;13805,58;Loja Norte;2022-09-01;2022-09;2022-09
PC000699;Arrefecimento;01/10/2022;21;16106,51;Loja Norte;2022-10-01;2022-10;2022-10
PC000699;Arrefecimento;01/11/2022;32;24543,26;Loja Norte;2022-11-01;2022-11;2022-11
PC000699;Arrefecimento;01/12/2022;34;26077,21;Loja Norte;2022-12-01;2022-12;2022-12
PC000699;Arrefecimento;01/01/2023;21;16106,51;Loja Norte;2023-01-01;2023-01;2023-01
PC000699;Arrefecimento;01/02/2023;26;19941,39;Loja Norte;2023-02-01;2023-02;2023-02
PC000699;Arrefecimento;01/03/2023;23;17640,46;Loja Norte;2023-03-01;2023-03;2023-03
PC000699;Arrefecimento;01/04/2023;26;19941,39;Loja Norte;2023-04-01;2023-04;2023-04
PC000699;Arrefecimento;01/05/2023;21;16106,51;Loja Norte;2023-05-01;2023-05;2023-05
PC000699;Arrefecimento;01/06/2023;21;16106,51;Loja Norte;2023-06-01;2023-06;2023-06
PC000699;Arrefecimento;01/07/2023;23;17640,46;Loja Norte;2023-07-01;2023-07;2023-07
PC000699;Arrefecimento;01/08/2023;20;15339,53;Loja Norte;2023-08-01;2023-08;2023-08
PC000699;Arrefecimento;01/09/2023;18;13805,58;Loja Norte;2023-09-01;2023-09;2023-09
PC000699;Arrefecimento;01/10/2023;19;14572,56;Loja Norte;2023-10-01;2023-10;2023-10
PC000699;Arrefecimento;01/11/2023;28;21475,35;Loja Norte;2023-11-01;2023-11;2023-11
PC000699;Arrefecimento;01/12/2023;39;29912,09;Loja Norte;2023-12-01;2023-12;2023-12
PC000699;Arrefecimento;01/01/2024;22;16873,49;Loja Norte;2024-01-01;2024-01;2024-01
PC000699;Arrefecimento;01/02/2024;21;16106,51;Loja Norte;2024-02-01;2024-02;2024-02
PC000699;Arrefecimento;01/03/2024;22;16873,49;Loja Norte;2024-03-01;2024-03;2024-03
PC000699;Arrefecimento;01/04/2024;21;16106,51;Loja Norte;2024-04-01;2024-04;2024-04
PC000699;Arrefecimento;01/05/2024;24;18407,44;Loja Norte;2024-05-01;2024-05;2024-05
PC000699;Arrefecimento;01/06/2024;20;15339,53;Loja Norte;2024-06-01;2024-06;2024-06
PC000699;Arrefecimento;01/07/2024;23;17640,46;Loja Norte;2024-07-01;2024-07;2024-07
PC000699;Arrefecimento;01/08/2024;18;13805,58;Loja Norte;2024-08-01;2024-08;2024-08
PC000699;Arrefecimento;01/09/2024;23;17640,46;Loja Norte;2024-09-01;2024-09;2024-09
PC000699;Arrefecimento;01/10/2024;22;16873,49;Loja Norte;2024-10-01;2024-10;2024-10
PC000699;Arrefecimento;01/11/2024;24;18407,44;Loja Norte;2024-11-01;2024-11;2024-11
PC000699;Arrefecimento;01/12/2024;34;26077,21;Loja Norte;2024-12-01;2024-12;2024-12
PC000699;Arrefecimento;01/01/2025;26;19941,39;Loja Norte;2025-01-01;2025-01;2025-01
PC000699;Arrefecimento;01/02/2025;23;17640,46;Loja Norte;2025-02-01;2025-02;2025-02
PC000699;Arrefecimento;01/03/2025;20;15339,53;Loja Norte;2025-03-01;2025-03;2025-03
PC000699;Arrefecimento;01/04/2025;25;19174,42;Loja Norte;2025-04-01;2025-04;2025-04
PC000699;Arrefecimento;01/05/2025;24;18407,44;Loja Norte;2025-05-01;2025-05;2025-05
PC000699;Arrefecimento;01/06/2025;20;15339,53;Loja Norte;2025-06-01;2025-06;2025-06
PC000699;Arrefecimento;01/07/2025;22;16873,49;Loja Norte;2025-07-01;2025-07;2025-07
PC000699;Arrefecimento;01/08/2025;22;16873,49;Loja Norte;2025-08-01;2025-08;2025-08
PC000699;Arrefecimento;01/09/2025;18;13805,58;Loja Norte;2025-09-01;2025-09;2025-09
PC000699;Arrefecimento;01/10/2025;17;13038,6;Loja Norte;2025-10-01;2025-10;2025-10
PC000699;Arrefecimento;01/11/2025;32;24543,26;Loja Norte;2025-11-01;2025-11;2025-11
PC000699;Arrefecimento;01/12/2025;32;24543,26;Loja Norte;2025-12-01;2025-12;2025-12
PC000699;Arrefecimento;01/01/2026;24;18407,44;Loja Norte;2026-01-01;2026-01;2026-01
PC000699;Arrefecimento;01/02/2026;21;16106,51;Loja Norte;2026-02-01;2026-02;2026-02
PC000699;Arrefecimento;01/03/2026;22;16873,49;Loja Norte;2026-03-01;2026-03;2026-03
PC000699;Arrefecimento;01/04/2026;28;21475,35;Loja Norte;2026-04-01;2026-04;2026-04
PC000699;Arrefecimento;01/05/2026;24;18407,44;Loja Norte;2026-05-01;2026-05;2026-05
PC000699;Arrefecimento;01/06/2026;23;17640,46;Loja Norte;2026-06-01;2026-06;2026-06
PC000699;Arrefecimento;01/07/2026;20;15339,53;Loja Norte;2026-07-01;2026-07;2026-07
PC000699;Arrefecimento;01/08/2026;23;17640,46;Loja Norte;2026-08-01;2026-08;2026-08
PC000702;Arrefecimento;01/09/2022;12;4062,14;Loja Norte;2022-09-01;2022-09;2022-09
PC000702;Arrefecimento;01/10/2022;11;3723,63;Loja Norte;2022-10-01;2022-10;2022-10
PC000702;Arrefecimento;01/11/2022;13;4400,65;Loja Norte;2022-11-01;2022-11;2022-11
PC000702;Arrefecimento;01/12/2022;17;5754,69;Loja Norte;2022-12-01;2022-12;2022-12
PC000702;Arrefecimento;01/01/2023;11;3723,63;Loja Norte;2023-01-01;2023-01;2023-01
PC000702;Arrefecimento;01/02/2023;12;4062,14;Loja Norte;2023-02-01;2023-02;2023-02
PC000702;Arrefecimento;01/03/2023;10;3385,11;Loja Norte;2023-03-01;2023-03;2023-03
PC000702;Arrefecimento;01/04/2023;11;3723,63;Loja Norte;2023-04-01;2023-04;2023-04
PC000702;Arrefecimento;01/05/2023;12;4062,14;Loja Norte;2023-05-01;2023-05;2023-05
PC000702;Arrefecimento;01/06/2023;11;3723,63;Loja Norte;2023-06-01;2023-06;2023-06
PC000702;Arrefecimento;01/07/2023;11;3723,63;Loja Norte;2023-07-01;2023-07;2023-07
PC000702;Arrefecimento;01/08/2023;10;3385,11;Loja Norte;2023-08-01;2023-08;2023-08
PC000702;Arrefecimento;01/09/2023;11;3723,63;Loja Norte;2023-09-01;2023-09;2023-09
PC000702;Arrefecimento;01/10/2023;10;3385,11;Loja Norte;2023-10-01;2023-10;2023-10
PC000702;Arrefecimento;01/11/2023;12;4062,14;Loja Norte;2023-11-01;2023-11;2023-11
PC000702;Arrefecimento;01/12/2023;14;4739,16;Loja Norte;2023-12-01;2023-12;2023-12
PC000702;Arrefecimento;01/01/2024;10;3385,11;Loja Norte;2024-01-01;2024-01;2024-01
PC000702;Arrefecimento;01/02/2024;11;3723,63;Loja Norte;2024-02-01;2024-02;2024-02
PC000702;Arrefecimento;01/03/2024;12;4062,14;Loja Norte;2024-03-01;2024-03;2024-03
PC000702;Arrefecimento;01/04/2024;14;4739,16;Loja Norte;2024-04-01;2024-04;2024-04
PC000702;Arrefecimento;01/05/2024;11;3723,63;Loja Norte;2024-05-01;2024-05;2024-05
PC000702;Arrefecimento;01/06/2024;13;4400,65;Loja Norte;2024-06-01;2024-06;2024-06
PC000702;Arrefecimento;01/07/2024;10;3385,11;Loja Norte;2024-07-01;2024-07;2024-07
PC000702;Arrefecimento;01/08/2024;11;3723,63;Loja Norte;2024-08-01;2024-08;2024-08
PC000702;Arrefecimento;01/09/2024;10;3385,11;Loja Norte;2024-09-01;2024-09;2024-09
PC000702;Arrefecimento;01/10/2024;12;4062,14;Loja Norte;2024-10-01;2024-10;2024-10
PC000702;Arrefecimento;01/11/2024;18;6093,2;Loja Norte;2024-11-01;2024-11;2024-11
PC000702;Arrefecimento;01/12/2024;21;7108,74;Loja Norte;2024-12-01;2024-12;2024-12
PC000702;Arrefecimento;01/01/2025;12;4062,14;Loja Norte;2025-01-01;2025-01;2025-01
PC000702;Arrefecimento;01/02/2025;13;4400,65;Loja Norte;2025-02-01;2025-02;2025-02
PC000702;Arrefecimento;01/03/2025;13;4400,65;Loja Norte;2025-03-01;2025-03;2025-03
PC000702;Arrefecimento;01/04/2025;13;4400,65;Loja Norte;2025-04-01;2025-04;2025-04
PC000702;Arrefecimento;01/05/2025;13;4400,65;Loja Norte;2025-05-01;2025-05;2025-05
PC000702;Arrefecimento;01/06/2025;12;4062,14;Loja Norte;2025-06-01;2025-06;2025-06
PC000702;Arrefecimento;01/07/2025;12;4062,14;Loja Norte;2025-07-01;2025-07;2025-07
PC000702;Arrefecimento;01/08/2025;13;4400,65;Loja Norte;2025-08-01;2025-08;2025-08
PC000702;Arrefecimento;01/09/2025;13;4400,65;Loja Norte;2025-09-01;2025-09;2025-09
PC000702;Arrefecimento;01/10/2025;10;3385,11;Loja Norte;2025-10-01;2025-10;2025-10
PC000702;Arrefecimento;01/11/2025;16;5416,18;Loja Norte;2025-11-01;2025-11;2025-11
PC000702;Arrefecimento;01/12/2025;17;5754,69;Loja Norte;2025-12-01;2025-12;2025-12
PC000702;Arrefecimento;01/01/2026;14;4739,16;Loja Norte;2026-01-01;2026-01;2026-01
PC000702;Arrefecimento;01/02/2026;11;3723,63;Loja Norte;2026-02-01;2026-02;2026-02
PC000702;Arrefecimento;01/03/2026;15;5077,67;Loja Norte;2026-03-01;2026-03;2026-03
PC000702;Arrefecimento;01/04/2026;12;4062,14;Loja Norte;2026-04-01;2026-04;2026-04
PC000702;Arrefecimento;01/05/2026;11;3723,63;Loja Norte;2026-05-01;2026-05;2026-05
PC000702;Arrefecimento;01/06/2026;10;3385,11;Loja Norte;2026-06-01;2026-06;2026-06
PC000702;Arrefecimento;01/07/2026;10;3385,11;Loja Norte;2026-07-01;2026-07;2026-07
PC000702;Arrefecimento;01/08/2026;11;3723,63;Loja Norte;2026-08-01;2026-08;2026-08
PC000704;Arrefecimento;01/09/2022;2;748,45;Loja Norte;2022-09-01;2022-09;2022-09
PC000704;Arrefecimento;01/10/2022;2;748,45;Loja Norte;2022-10-01;2022-10;2022-10
PC000704;Arrefecimento;01/11/2022;3;1122,68;Loja Norte;2022-11-01;2022-11;2022-11
PC000704;Arrefecimento;01/12/2022;3;1122,68;Loja Norte;2022-12-01;2022-12;2022-12
PC000704;Arrefecimento;01/01/2023;3;1122,68;Loja Norte;2023-01-01;2023-01;2023-01
PC000704;Arrefecimento;01/02/2023;3;1122,68;Loja Norte;2023-02-01;2023-02;2023-02
PC000704;Arrefecimento;01/03/2023;3;1122,68;Loja Norte;2023-03-01;2023-03;2023-03
PC000704;Arrefecimento;01/04/2023;3;1122,68;Loja Norte;2023-04-01;2023-04;2023-04
PC000704;Arrefecimento;01/05/2023;3;1122,68;Loja Norte;2023-05-01;2023-05;2023-05
PC000704;Arrefecimento;01/06/2023;2;748,45;Loja Norte;2023-06-01;2023-06;2023-06
PC000704;Arrefecimento;01/07/2023;2;748,45;Loja Norte;2023-07-01;2023-07;2023-07
PC000704;Arrefecimento;01/08/2023;2;748,45;Loja Norte;2023-08-01;2023-08;2023-08
PC000704;Arrefecimento;01/09/2023;2;748,45;Loja Norte;2023-09-01;2023-09;2023-09
PC000704;Arrefecimento;01/10/2023;2;748,45;Loja Norte;2023-10-01;2023-10;2023-10
PC000704;Arrefecimento;01/11/2023;3;1122,68;Loja Norte;2023-11-01;2023-11;2023-11
PC000704;Arrefecimento;01/12/2023;4;1496,9;Loja Norte;2023-12-01;2023-12;2023-12
PC000704;Arrefecimento;01/01/2024;3;1122,68;Loja Norte;2024-01-01;2024-01;2024-01
PC000704;Arrefecimento;01/02/2024;2;748,45;Loja Norte;2024-02-01;2024-02;2024-02
PC000704;Arrefecimento;01/03/2024;2;748,45;Loja Norte;2024-03-01;2024-03;2024-03
PC000704;Arrefecimento;01/04/2024;3;1122,68;Loja Norte;2024-04-01;2024-04;2024-04
PC000704;Arrefecimento;01/05/2024;2;748,45;Loja Norte;2024-05-01;2024-05;2024-05
PC000704;Arrefecimento;01/06/2024;2;748,45;Loja Norte;2024-06-01;2024-06;2024-06
PC000704;Arrefecimento;01/07/2024;2;748,45;Loja Norte;2024-07-01;2024-07;2024-07
PC000704;Arrefecimento;01/08/2024;2;748,45;Loja Norte;2024-08-01;2024-08;2024-08
PC000704;Arrefecimento;01/09/2024;3;1122,68;Loja Norte;2024-09-01;2024-09;2024-09
PC000704;Arrefecimento;01/10/2024;2;748,45;Loja Norte;2024-10-01;2024-10;2024-10
PC000704;Arrefecimento;01/11/2024;3;1122,68;Loja Norte;2024-11-01;2024-11;2024-11
PC000704;Arrefecimento;01/12/2024;4;1496,9;Loja Norte;2024-12-01;2024-12;2024-12
PC000704;Arrefecimento;01/01/2025;3;1122,68;Loja Norte;2025-01-01;2025-01;2025-01
PC000704;Arrefecimento;01/02/2025;3;1122,68;Loja Norte;2025-02-01;2025-02;2025-02
PC000704;Arrefecimento;01/03/2025;3;1122,68;Loja Norte;2025-03-01;2025-03;2025-03
PC000704;Arrefecimento;01/04/2025;3;1122,68;Loja Norte;2025-04-01;2025-04;2025-04
PC000704;Arrefecimento;01/05/2025;3;1122,68;Loja Norte;2025-05-01;2025-05;2025-05
PC000704;Arrefecimento;01/06/2025;2;748,45;Loja Norte;2025-06-01;2025-06;2025-06
PC000704;Arrefecimento;01/07/2025;2;748,45;Loja Norte;2025-07-01;2025-07;2025-07
PC000704;Arrefecimento;01/08/2025;2;748,45;Loja Norte;2025-08-01;2025-08;2025-08
PC000704;Arrefecimento;01/09/2025;3;1122,68;Loja Norte;2025-09-01;2025-09;2025-09
PC000704;Arrefecimento;01/10/2025;2;748,45;Loja Norte;2025-10-01;2025-10;2025-10
PC000704;Arrefecimento;01/11/2025;4;1496,9;Loja Norte;2025-11-01;2025-11;2025-11
PC000704;Arrefecimento;01/12/2025;4;1496,9;Loja Norte;2025-12-01;2025-12;2025-12
PC000704;Arrefecimento;01/01/2026;3;1122,68;Loja Norte;2026-01-01;2026-01;2026-01
PC000704;Arrefecimento;01/02/2026;3;1122,68;Loja Norte;2026-02-01;2026-02;2026-02
PC000704;Arrefecimento;01/03/2026;3;1122,68;Loja Norte;2026-03-01;2026-03;2026-03
PC000704;Arrefecimento;01/04/2026;3;1122,68;Loja Norte;2026-04-01;2026-04;2026-04
PC000704;Arrefecimento;01/05/2026;3;1122,68;Loja Norte;2026-05-01;2026-05;2026-05
PC000704;Arrefecimento;01/06/2026;3;1122,68;Loja Norte;2026-06-01;2026-06;2026-06
PC000704;Arrefecimento;01/07/2026;2;748,45;Loja Norte;2026-07-01;2026-07;2026-07
PC000704;Arrefecimento;01/08/2026;3;1122,68;Loja Norte;2026-08-01;2026-08;2026-08
PC000705;Arrefecimento;01/11/2025;11;3093,48;Loja Norte;2025-11-01;2025-11;2025-11
PC000705;Arrefecimento;01/12/2025;15;4218,39;Loja Norte;2025-12-01;2025-12;2025-12
PC000705;Arrefecimento;01/01/2026;9;2531,03;Loja Norte;2026-01-01;2026-01;2026-01
PC000705;Arrefecimento;01/02/2026;9;2531,03;Loja Norte;2026-02-01;2026-02;2026-02
PC000705;Arrefecimento;01/03/2026;9;2531,03;Loja Norte;2026-03-01;2026-03;2026-03
PC000705;Arrefecimento;01/04/2026;10;2812,26;Loja Norte;2026-04-01;2026-04;2026-04
PC000705;Arrefecimento;01/05/2026;9;2531,03;Loja Norte;2026-05-01;2026-05;2026-05
PC000705;Arrefecimento;01/06/2026;8;2249,81;Loja Norte;2026-06-01;2026-06;2026-06
PC000705;Arrefecimento;01/07/2026;10;2812,26;Loja Norte;2026-07-01;2026-07;2026-07
PC000705;Arrefecimento;01/08/2026;8;2249,81;Loja Norte;2026-08-01;2026-08;2026-08
PC000719;Arrefecimento;01/09/2022;3;2259,3;Loja Norte;2022-09-01;2022-09;2022-09
PC000719;Arrefecimento;01/10/2022;4;3012,4;Loja Norte;2022-10-01;2022-10;2022-10
PC000719;Arrefecimento;01/11/2022;4;3012,4;Loja Norte;2022-11-01;2022-11;2022-11
PC000719;Arrefecimento;01/12/2022;7;5271,71;Loja Norte;2022-12-01;2022-12;2022-12
PC000719;Arrefecimento;01/01/2023;3;2259,3;Loja Norte;2023-01-01;2023-01;2023-01
PC000719;Arrefecimento;01/02/2023;4;3012,4;Loja Norte;2023-02-01;2023-02;2023-02
PC000719;Arrefecimento;01/03/2023;4;3012,4;Loja Norte;2023-03-01;2023-03;2023-03
PC000719;Arrefecimento;01/04/2023;4;3012,4;Loja Norte;2023-04-01;2023-04;2023-04
PC000719;Arrefecimento;01/05/2023;4;3012,4;Loja Norte;2023-05-01;2023-05;2023-05
PC000719;Arrefecimento;01/06/2023;4;3012,4;Loja Norte;2023-06-01;2023-06;2023-06
PC000719;Arrefecimento;01/07/2023;4;3012,4;Loja Norte;2023-07-01;2023-07;2023-07
PC000719;Arrefecimento;01/08/2023;4;3012,4;Loja Norte;2023-08-01;2023-08;2023-08
PC000719;Arrefecimento;01/09/2023;4;3012,4;Loja Norte;2023-09-01;2023-09;2023-09
PC000719;Arrefecimento;01/10/2023;3;2259,3;Loja Norte;2023-10-01;2023-10;2023-10
PC000719;Arrefecimento;01/11/2023;5;3765,5;Loja Norte;2023-11-01;2023-11;2023-11
PC000719;Arrefecimento;01/12/2023;6;4518,61;Loja Norte;2023-12-01;2023-12;2023-12
PC000719;Arrefecimento;01/01/2024;5;3765,5;Loja Norte;2024-01-01;2024-01;2024-01
PC000719;Arrefecimento;01/02/2024;4;3012,4;Loja Norte;2024-02-01;2024-02;2024-02
PC000719;Arrefecimento;01/03/2024;4;3012,4;Loja Norte;2024-03-01;2024-03;2024-03
PC000719;Arrefecimento;01/04/2024;4;3012,4;Loja Norte;2024-04-01;2024-04;2024-04
PC000719;Arrefecimento;01/05/2024;4;3012,4;Loja Norte;2024-05-01;2024-05;2024-05
PC000719;Arrefecimento;01/06/2024;4;3012,4;Loja Norte;2024-06-01;2024-06;2024-06
PC000719;Arrefecimento;01/07/2024;4;3012,4;Loja Norte;2024-07-01;2024-07;2024-07
PC000719;Arrefecimento;01/08/2024;4;3012,4;Loja Norte;2024-08-01;2024-08;2024-08
PC000719;Arrefecimento;01/09/2024;3;2259,3;Loja Norte;2024-09-01;2024-09;2024-09
PC000719;Arrefecimento;01/10/2024;4;3012,4;Loja Norte;2024-10-01;2024-10;2024-10
PC000719;Arrefecimento;01/11/2024;5;3765,5;Loja Norte;2024-11-01;2024-11;2024-11
PC000719;Arrefecimento;01/12/2024;6;4518,61;Loja Norte;2024-12-01;2024-12;2024-12
PC000719;Arrefecimento;01/01/2025;4;3012,4;Loja Norte;2025-01-01;2025-01;2025-01
PC000719;Arrefecimento;01/02/2025;5;3765,5;Loja Norte;2025-02-01;2025-02;2025-02
PC000719;Arrefecimento;01/03/2025;4;3012,4;Loja Norte;2025-03-01;2025-03;2025-03
PC000719;Arrefecimento;01/04/2025;4;3012,4;Loja Norte;2025-04-01;2025-04;2025-04
PC000719;Arrefecimento;01/05/2025;4;3012,4;Loja Norte;2025-05-01;2025-05;2025-05
PC000719;Arrefecimento;01/06/2025;4;3012,4;Loja Norte;2025-06-01;2025-06;2025-06
PC000719;Arrefecimento;01/07/2025;4;3012,4;Loja Norte;2025-07-01;2025-07;2025-07
PC000719;Arrefecimento;01/08/2025;4;3012,4;Loja Norte;2025-08-01;2025-08;2025-08
PC000719;Arrefecimento;01/09/2025;4;3012,4;Loja Norte;2025-09-01;2025-09;2025-09
PC000719;Arrefecimento;01/10/2025;4;3012,4;Loja Norte;2025-10-01;2025-10;2025-10
PC000719;Arrefecimento;01/11/2025;6;4518,61;Loja Norte;2025-11-01;2025-11;2025-11
PC000719;Arrefecimento;01/12/2025;6;4518,61;Loja Norte;2025-12-01;2025-12;2025-12
PC000719;Arrefecimento;01/01/2026;5;3765,5;Loja Norte;2026-01-01;2026-01;2026-01
PC000719;Arrefecimento;01/02/2026;4;3012,4;Loja Norte;2026-02-01;2026-02;2026-02
PC000719;Arrefecimento;01/03/2026;4;3012,4;Loja Norte;2026-03-01;2026-03;2026-03
PC000719;Arrefecimento;01/04/2026;4;3012,4;Loja Norte;2026-04-01;2026-04;2026-04
PC000719;Arrefecimento;01/05/2026;5;3765,5;Loja Norte;2026-05-01;2026-05;2026-05
PC000719;Arrefecimento;01/06/2026;4;3012,4;Loja Norte;2026-06-01;2026-06;2026-06
PC000719;Arrefecimento;01/07/2026;4;3012,4;Loja Norte;2026-07-01;2026-07;2026-07
PC000719;Arrefecimento;01/08/2026;4;3012,4;Loja Norte;2026-08-01;2026-08;2026-08
PC000722;Arrefecimento;01/09/2022;14;1221,27;Loja Norte;2022-09-01;2022-09;2022-09
PC000722;Arrefecimento;01/10/2022;12;1046,8;Loja Norte;2022-10-01;2022-10;2022-10
PC000722;Arrefecimento;01/11/2022;16;1395,73;Loja Norte;2022-11-01;2022-11;2022-11
PC000722;Arrefecimento;01/12/2022;20;1744,67;Loja Norte;2022-12-01;2022-12;2022-12
PC000722;Arrefecimento;01/01/2023;13;1134,03;Loja Norte;2023-01-01;2023-01;2023-01
PC000722;Arrefecimento;01/02/2023;13;1134,03;Loja Norte;2023-02-01;2023-02;2023-02
PC000722;Arrefecimento;01/03/2023;16;1395,73;Loja Norte;2023-03-01;2023-03;2023-03
PC000722;Arrefecimento;01/04/2023;15;1308,5;Loja Norte;2023-04-01;2023-04;2023-04
PC000722;Arrefecimento;01/05/2023;11;959,57;Loja Norte;2023-05-01;2023-05;2023-05
PC000722;Arrefecimento;01/06/2023;14;1221,27;Loja Norte;2023-06-01;2023-06;2023-06
PC000722;Arrefecimento;01/07/2023;15;1308,5;Loja Norte;2023-07-01;2023-07;2023-07
PC000722;Arrefecimento;01/08/2023;11;959,57;Loja Norte;2023-08-01;2023-08;2023-08
PC000722;Arrefecimento;01/09/2023;11;959,57;Loja Norte;2023-09-01;2023-09;2023-09
PC000722;Arrefecimento;01/10/2023;13;1134,03;Loja Norte;2023-10-01;2023-10;2023-10
PC000722;Arrefecimento;01/11/2023;21;1831,9;Loja Norte;2023-11-01;2023-11;2023-11
PC000722;Arrefecimento;01/12/2023;21;1831,9;Loja Norte;2023-12-01;2023-12;2023-12
PC000722;Arrefecimento;01/01/2024;14;1221,27;Loja Norte;2024-01-01;2024-01;2024-01
PC000722;Arrefecimento;01/02/2024;17;1482,97;Loja Norte;2024-02-01;2024-02;2024-02
PC000722;Arrefecimento;01/03/2024;15;1308,5;Loja Norte;2024-03-01;2024-03;2024-03
PC000722;Arrefecimento;01/04/2024;15;1308,5;Loja Norte;2024-04-01;2024-04;2024-04
PC000722;Arrefecimento;01/05/2024;15;1308,5;Loja Norte;2024-05-01;2024-05;2024-05
PC000722;Arrefecimento;01/06/2024;16;1395,73;Loja Norte;2024-06-01;2024-06;2024-06
PC000722;Arrefecimento;01/07/2024;13;1134,03;Loja Norte;2024-07-01;2024-07;2024-07
PC000722;Arrefecimento;01/08/2024;14;1221,27;Loja Norte;2024-08-01;2024-08;2024-08
PC000722;Arrefecimento;01/09/2024;10;872,33;Loja Norte;2024-09-01;2024-09;2024-09
